Leitura,Data,Hora,Temperatura(C),Umidade(%)
1202,2025-10-05,18:14:10,27.70,55.70
1203,2025-10-05,18:14:30,27.70,55.80
1204,2025-10-05,18:14:50,27.70,55.60
1205,2025-10-05,18:15:10,27.60,54.90
1206,2025-10-05,18:15:30,27.60,55.60
1207,2025-10-05,18:15:50,27.60,56.20
1208,2025-10-05,18:16:10,27.60,56.50
1209,2025-10-05,18:16:30,27.60,56.60
1210,2025-10-05,18:16:50,27.50,56.70
1211,2025-10-05,18:17:10,27.50,56.90
1212,2025-10-05,18:17:30,27.50,57.10
1213,2025-10-05,18:17:50,27.50,57.50
1214,2025-10-05,18:18:10,27.50,57.90
1215,2025-10-05,18:18:30,27.40,58.10
1216,2025-10-05,18:18:50,27.40,58.00
1217,2025-10-05,18:19:10,27.40,58.10
1218,2025-10-05,18:19:30,27.40,58.10
1219,2025-10-05,18:19:50,27.40,58.20
1220,2025-10-05,18:20:10,27.40,58.40
1221,2025-10-05,18:20:30,27.40,58.30
1222,2025-10-05,18:20:50,27.30,58.30
1223,2025-10-05,18:21:10,27.30,58.70
1224,2025-10-05,18:21:30,27.30,59.10
1225,2025-10-05,18:21:50,27.30,59.10
1226,2025-10-05,18:22:10,27.30,59.20
1227,2025-10-05,18:22:30,27.30,59.10
1228,2025-10-05,18:22:50,27.30,59.10
1229,2025-10-05,18:23:10,27.20,59.00
1230,2025-10-05,18:23:30,27.20,59.40
1231,2025-10-05,18:23:50,27.20,59.50
1232,2025-10-05,18:24:10,27.20,59.70
1233,2025-10-05,18:24:30,27.20,59.60
1234,2025-10-05,18:24:50,27.10,59.70
1235,2025-10-05,18:25:10,27.10,59.50
1236,2025-10-05,18:25:30,27.10,59.40
1237,2025-10-05,18:25:50,27.10,59.40
1238,2025-10-05,18:26:10,27.10,59.20
1239,2025-10-05,18:26:30,27.00,59.50
1240,2025-10-05,18:26:50,27.00,59.40
1241,2025-10-05,18:27:10,27.00,59.40
1242,2025-10-05,18:27:30,27.00,59.40
1243,2025-10-05,18:27:50,27.00,59.30
1244,2025-10-05,18:28:10,27.00,58.80
1245,2025-10-05,18:28:30,27.00,58.70
1246,2025-10-05,18:28:50,26.90,58.90
1247,2025-10-05,18:29:10,26.90,59.00
1248,2025-10-05,18:29:30,26.90,59.00
1249,2025-10-05,18:29:50,26.90,58.80
1250,2025-10-05,18:30:10,26.90,58.90
1251,2025-10-05,18:30:30,26.90,58.70
1252,2025-10-05,18:30:50,26.90,58.80
1253,2025-10-05,18:31:10,26.90,59.00
1254,2025-10-05,18:31:30,26.80,59.10
1255,2025-10-05,18:31:50,26.80,59.20
1256,2025-10-05,18:32:10,26.80,59.20
1257,2025-10-05,18:32:30,26.80,59.10
1258,2025-10-05,18:32:50,26.70,59.50
1259,2025-10-05,18:33:10,26.70,59.60
1260,2025-10-05,18:33:30,26.70,59.50
1261,2025-10-05,18:33:50,26.70,59.50
1262,2025-10-05,18:34:10,26.70,59.70
1263,2025-10-05,18:34:30,26.70,59.90
1264,2025-10-05,18:34:50,26.60,60.00
1265,2025-10-05,18:35:10,26.60,59.90
1266,2025-10-05,18:35:30,26.60,59.90
1267,2025-10-05,18:35:50,26.60,60.00
1268,2025-10-05,18:36:10,26.60,60.20
1269,2025-10-05,18:36:30,26.60,60.20
1270,2025-10-05,18:36:50,26.50,60.10
1271,2025-10-05,18:37:10,26.50,60.20
1272,2025-10-05,18:37:30,26.50,60.50
1273,2025-10-05,18:37:50,26.50,60.70
1274,2025-10-05,18:38:10,26.50,61.30
1275,2025-10-05,18:38:30,26.50,61.60
1276,2025-10-05,18:38:50,26.50,61.70
1277,2025-10-05,18:39:10,26.50,61.80
1278,2025-10-05,18:39:30,26.40,61.80
1279,2025-10-05,18:39:50,26.40,61.80
1280,2025-10-05,18:40:10,26.40,61.70
1281,2025-10-05,18:40:30,26.40,61.10
1282,2025-10-05,18:40:50,26.40,61.20
1283,2025-10-05,18:41:10,26.40,61.30
1284,2025-10-05,18:41:30,26.40,61.40
1285,2025-10-05,18:41:50,26.40,60.90
1286,2025-10-05,18:42:10,26.40,60.90
1287,2025-10-05,18:42:30,26.40,61.00
1288,2025-10-05,18:42:50,26.40,61.10
1289,2025-10-05,18:43:10,26.40,61.20
1290,2025-10-05,18:43:30,26.40,61.20
1291,2025-10-05,18:43:50,26.40,61.20
1292,2025-10-05,18:44:09,26.40,61.30
1293,2025-10-05,18:44:29,26.40,61.20
1294,2025-10-05,18:44:49,26.30,61.30
1295,2025-10-05,18:45:09,26.30,61.60
1296,2025-10-05,18:45:29,26.30,61.70
1297,2025-10-05,18:45:49,26.30,61.90
1298,2025-10-05,18:46:09,26.30,62.20
1299,2025-10-05,18:46:29,26.30,62.40
1300,2025-10-05,18:46:49,26.20,62.60
1301,2025-10-05,18:47:09,26.20,62.80
1302,2025-10-05,18:47:29,26.20,62.90
1303,2025-10-05,18:47:49,26.20,63.00
1304,2025-10-05,18:48:09,26.20,63.20
1305,2025-10-05,18:48:29,26.20,63.40
1306,2025-10-05,18:48:49,26.20,63.70
1307,2025-10-05,18:49:09,26.10,63.70
1308,2025-10-05,18:49:29,26.10,63.70
1309,2025-10-05,18:49:49,26.10,63.70
1310,2025-10-05,18:50:09,26.10,63.80
1311,2025-10-05,18:50:29,26.10,64.00
1312,2025-10-05,18:50:49,26.10,63.80
1313,2025-10-05,18:51:09,26.10,63.70
1314,2025-10-05,18:51:29,26.10,64.00
1315,2025-10-05,18:51:49,26.10,64.30
1316,2025-10-05,18:52:09,26.10,64.10
1317,2025-10-05,18:52:29,26.10,64.10
1318,2025-10-05,18:52:49,26.10,64.20
1319,2025-10-05,18:53:09,26.00,64.30
1320,2025-10-05,18:53:29,26.00,64.30
1321,2025-10-05,18:53:49,26.00,64.70
1322,2025-10-05,18:54:09,26.00,64.80
1323,2025-10-05,18:54:29,26.00,64.70
1324,2025-10-05,18:54:49,26.00,64.30
1325,2025-10-05,18:55:09,26.00,64.10
1326,2025-10-05,18:55:29,26.00,64.00
1327,2025-10-05,18:55:49,25.90,64.10
1328,2025-10-05,18:56:09,25.90,64.10
1329,2025-10-05,18:56:29,25.90,64.20
1330,2025-10-05,18:56:49,25.90,64.20
1331,2025-10-05,18:57:09,25.90,64.20
1332,2025-10-05,18:57:29,25.90,63.60
1333,2025-10-05,18:57:49,25.90,63.40
1334,2025-10-05,18:58:09,25.90,63.30
1335,2025-10-05,18:58:29,25.80,63.20
1336,2025-10-05,18:58:49,25.80,63.10
1337,2025-10-05,18:59:09,25.80,63.60
1338,2025-10-05,18:59:29,25.80,63.90
1339,2025-10-05,18:59:49,25.80,64.10
1340,2025-10-05,19:00:09,25.80,63.80
1341,2025-10-05,19:00:29,25.80,63.10
1342,2025-10-05,19:00:49,25.80,63.10
1343,2025-10-05,19:01:09,25.80,62.80
1344,2025-10-05,19:01:29,25.80,62.80
1345,2025-10-05,19:01:49,25.80,63.30
1346,2025-10-05,19:02:09,25.80,63.40
1347,2025-10-05,19:02:29,25.80,63.50
1348,2025-10-05,19:02:49,25.80,63.50
1349,2025-10-05,19:03:09,25.80,63.40
1350,2025-10-05,19:03:29,25.80,63.00
1351,2025-10-05,19:03:49,25.80,62.60
1352,2025-10-05,19:04:09,25.80,62.30
1353,2025-10-05,19:04:29,25.80,62.50
1354,2025-10-05,19:04:49,25.80,62.80
1355,2025-10-05,19:05:09,25.80,62.90
1356,2025-10-05,19:05:29,25.80,63.10
1357,2025-10-05,19:05:49,25.80,63.40
1358,2025-10-05,19:06:09,25.80,63.50
1359,2025-10-05,19:06:29,25.80,63.60
1360,2025-10-05,19:06:49,25.80,63.50
1361,2025-10-05,19:07:09,25.80,63.70
1362,2025-10-05,19:07:29,25.80,63.80
1363,2025-10-05,19:07:49,25.70,63.90
1364,2025-10-05,19:08:09,25.70,63.70
1365,2025-10-05,19:08:29,25.70,63.70
1366,2025-10-05,19:08:49,25.70,63.60
1367,2025-10-05,19:09:09,25.70,63.60
1368,2025-10-05,19:09:29,25.60,63.50
1369,2025-10-05,19:09:49,25.60,63.60
1370,2025-10-05,19:10:09,25.60,63.80
1371,2025-10-05,19:10:29,25.60,63.90
1372,2025-10-05,19:10:49,25.60,63.90
1373,2025-10-05,19:11:09,25.60,63.90
1374,2025-10-05,19:11:29,25.50,63.90
1375,2025-10-05,19:11:49,25.50,64.00
1376,2025-10-05,19:12:09,25.50,64.10
1377,2025-10-05,19:12:29,25.50,64.30
1378,2025-10-05,19:12:49,25.40,64.60
1379,2025-10-05,19:13:09,25.40,65.00
