Data;Hora (UTC);Temp. Ins. (C);Umi. Ins. (%)
16/08/2025;0100;15,9;72,2
16/08/2025;0200;14,6;77,0
16/08/2025;0300;13,6;80,6
16/08/2025;0400;13,4;83,3
16/08/2025;0500;12,9;85,3
16/08/2025;0600;12,3;86,9
16/08/2025;0700;11,7;88,3
16/08/2025;0800;11,4;89,5
16/08/2025;0900;11,3;90,5
16/08/2025;1000;11,1;91,4
16/08/2025;1100;13,0;91,3
16/08/2025;1200;15,8;90,9
16/08/2025;1300;18,5;89,7
16/08/2025;1400;21,4;85,7
16/08/2025;1500;23,8;75,2
16/08/2025;1600;25,6;60,7
16/08/2025;1700;27,4;51,0
16/08/2025;1800;28,5;44,8
16/08/2025;1900;28,7;41,8
16/08/2025;2000;27,6;42,8
16/08/2025;2100;25,3;46,9
16/08/2025;2200;22,6;54,7
16/08/2025;2300;21,5;58,2
17/08/2025;0000;19,6;64,3
17/08/2025;0100;17,8;72,1
17/08/2025;0200;16,4;77,6
17/08/2025;0300;15,2;81,4
17/08/2025;0400;14,6;84,4
17/08/2025;0500;14,1;86,7
17/08/2025;0600;13,7;88,6
17/08/2025;0700;13,4;90,1
17/08/2025;0800;13,1;91,4
17/08/2025;0900;12,9;92,6
17/08/2025;1000;12,9;93,6
17/08/2025;1100;13,3;94,5
17/08/2025;1200;15,5;94,9
17/08/2025;1300;17,9;95,4
17/08/2025;1400;21,3;94,3
17/08/2025;1500;24,0;89,6
17/08/2025;1600;26,2;78,6
17/08/2025;1700;27,9;58,9
17/08/2025;1800;29,2;44,4
17/08/2025;1900;29,1;41,6
17/08/2025;2000;28,5;42,2
17/08/2025;2100;26,1;45,0
17/08/2025;2200;22,9;52,5
17/08/2025;2300;22,0;56,7
18/08/2025;0000;22,5;57,8
18/08/2025;0100;21,7;58,5
18/08/2025;0200;19,7;65,1
18/08/2025;0300;18,1;71,1
18/08/2025;0400;17,6;75,8
18/08/2025;0500;17,2;79,3
18/08/2025;0600;16,5;81,9
18/08/2025;0700;16,1;84,1
18/08/2025;0800;15,8;86,1
18/08/2025;0900;15,6;87,6
18/08/2025;1000;14,7;88,9
18/08/2025;1100;15,3;89,3
18/08/2025;1200;17,0;89,6
18/08/2025;1300;19,8;88,7
18/08/2025;1400;22,6;84,2
18/08/2025;1500;25,2;70,9
18/08/2025;1600;27,0;48,9
18/08/2025;1700;28,0;39,2
18/08/2025;1800;28,4;34,1
18/08/2025;1900;28,5;31,3
18/08/2025;2000;27,8;30,6
18/08/2025;2100;25,1;34,1
18/08/2025;2200;22,3;41,6
18/08/2025;2300;20,8;47,3
19/08/2025;0000;18,9;54,0
19/08/2025;0100;17,1;61,4
19/08/2025;0200;17,0;69,0
19/08/2025;0300;15,8;74,9
19/08/2025;0400;15,5;79,0
19/08/2025;0500;14,4;81,7
19/08/2025;0600;13,4;84,2
19/08/2025;0700;12,9;86,5
19/08/2025;0800;12,3;88,2
19/08/2025;0900;11,3;89,5
19/08/2025;1000;11,0;90,5
19/08/2025;1100;14,5;90,0
19/08/2025;1200;18,1;89,9
19/08/2025;1300;20,6;87,0
19/08/2025;1400;22,9;77,9
19/08/2025;1500;24,7;65,2
19/08/2025;1600;26,6;54,5
19/08/2025;1700;28,5;47,3
19/08/2025;1800;29,2;42,9
19/08/2025;1900;29,2;42,1
19/08/2025;2000;28,3;43,3
19/08/2025;2100;26,5;46,7
19/08/2025;2200;24,0;51,8
19/08/2025;2300;22,8;56,2
20/08/2025;0000;21,8;59,8
20/08/2025;0100;20,9;62,8
20/08/2025;0200;20,2;65,5
20/08/2025;0300;19,4;68,6
20/08/2025;0400;19,8;69,9
20/08/2025;0500;18,9;70,9
20/08/2025;0600;18,3;73,4
20/08/2025;0700;18,1;74,6
20/08/2025;0800;17,8;76,1
20/08/2025;0900;17,5;76,8
20/08/2025;1000;17,7;77,6
20/08/2025;1100;19,2;75,8
20/08/2025;1200;21,4;70,4
20/08/2025;1300;23,3;62,6
20/08/2025;1400;25,7;54,4
20/08/2025;1500;27,9;47,2
20/08/2025;1600;29,6;40,5
20/08/2025;1700;30,8;36,5
20/08/2025;1800;31,2;34,4
20/08/2025;1900;30,6;33,5
20/08/2025;2000;28,0;38,7
20/08/2025;2100;26,8;43,1
20/08/2025;2200;24,9;49,3
20/08/2025;2300;22,7;60,6
21/08/2025;0000;22,8;63,8
21/08/2025;0100;22,1;65,3
21/08/2025;0200;21,3;67,7
21/08/2025;0300;20,6;70,3
21/08/2025;0400;19,7;73,5
21/08/2025;0500;19,7;76,0
21/08/2025;0600;19,4;76,6
21/08/2025;0700;19,4;76,9
21/08/2025;0800;17,8;78,6
21/08/2025;0900;16,4;81,0
21/08/2025;1000;16,4;83,3
21/08/2025;1100;18,3;84,5
21/08/2025;1200;21,4;83,1
21/08/2025;1300;24,8;73,5
21/08/2025;1400;27,3;56,1
21/08/2025;1500;28,8;44,9
21/08/2025;1600;30,4;40,4
21/08/2025;1700;31,7;36,3
21/08/2025;1800;32,1;33,5
21/08/2025;1900;32,3;33,4
21/08/2025;2000;32,0;33,4
21/08/2025;2100;29,9;36,8
21/08/2025;2200;24,4;48,7
21/08/2025;2300;22,6;56,1
22/08/2025;0000;21,5;61,9
22/08/2025;0100;20,5;66,9
22/08/2025;0200;20,2;69,7
22/08/2025;0300;20,3;67,8
22/08/2025;0400;20,2;68,1
22/08/2025;0500;19,4;67,2
22/08/2025;0600;17,8;71,4
22/08/2025;0700;17,3;73,9
22/08/2025;0800;16,3;76,5
22/08/2025;0900;15,9;79,1
22/08/2025;1000;17,2;80,5
22/08/2025;1100;21,2;74,8
22/08/2025;1200;23,5;64,0
22/08/2025;1300;25,8;55,6
22/08/2025;1400;28,1;47,8
22/08/2025;1500;30,0;40,0
22/08/2025;1600;30,9;36,7
22/08/2025;1700;32,1;34,4
22/08/2025;1800;32,4;33,7
22/08/2025;1900;32,5;32,5
22/08/2025;2000;31,7;32,5
22/08/2025;2100;30,0;33,5
22/08/2025;2200;26,3;38,8
22/08/2025;2300;25,4;43,9
23/08/2025;0000;24,4;44,9
23/08/2025;0100;23,9;41,3
23/08/2025;0200;22,6;40,6
23/08/2025;0300;21,9;40,7
23/08/2025;0400;21,3;40,1
23/08/2025;0500;19,8;43,4
23/08/2025;0600;18,9;46,1
23/08/2025;0700;18,4;48,2
23/08/2025;0800;18,6;49,5
23/08/2025;0900;18,2;51,9
23/08/2025;1000;17,1;55,7
23/08/2025;1100;18,4;58,2
23/08/2025;1200;21,3;55,6
23/08/2025;1300;23,4;52,9
23/08/2025;1400;26,0;48,6
23/08/2025;1500;28,2;42,0
23/08/2025;1600;29,9;36,8
23/08/2025;1700;31,3;31,6
23/08/2025;1800;32,2;28,5
23/08/2025;1900;32,1;26,8
23/08/2025;2000;31,8;26,2
23/08/2025;2100;29,6;28,3
23/08/2025;2200;25,7;33,6
23/08/2025;2300;22,2;41,3
24/08/2025;0000;21,0;47,6
24/08/2025;0100;21,1;49,9
24/08/2025;0200;21,3;50,3
24/08/2025;0300;20,4;51,7
24/08/2025;0400;20,3;54,6
24/08/2025;0500;19,7;57,3
24/08/2025;0600;18,9;59,5
24/08/2025;0700;17,3;63,4
24/08/2025;0800;17,2;67,2
24/08/2025;0900;16,2;69,8
24/08/2025;1000;15,4;72,8
24/08/2025;1100;18,1;73,8
24/08/2025;1200;21,9;67,4
24/08/2025;1300;25,0;56,3
24/08/2025;1400;27,1;48,3
24/08/2025;1500;29,4;42,1
24/08/2025;1600;30,7;37,2
24/08/2025;1700;31,4;35,4
24/08/2025;1800;31,5;33,9
24/08/2025;1900;32,1;30,7
24/08/2025;2000;32,0;29,7
24/08/2025;2100;30,0;31,2
24/08/2025;2200;26,4;42,2
24/08/2025;2300;24,2;54,6
25/08/2025;0000;22,3;62,5
25/08/2025;0100;20,6;67,8
25/08/2025;0200;19,1;72,3
25/08/2025;0300;18,2;75,8
25/08/2025;0400;17,0;78,5
25/08/2025;0500;15,9;81,2
25/08/2025;0600;15,2;83,5
25/08/2025;0700;14,5;85,4
25/08/2025;0800;14,1;87,1
25/08/2025;0900;14,0;88,4
25/08/2025;1000;13,8;89,4
25/08/2025;1100;15,2;89,5
25/08/2025;1200;17,5;89,0
25/08/2025;1300;20,8;86,0
25/08/2025;1400;23,8;78,7
25/08/2025;1500;26,4;61,4
25/08/2025;1600;28,5;47,4
25/08/2025;1700;30,4;39,6
25/08/2025;1800;31,6;35,5
25/08/2025;1900;31,9;32,3
25/08/2025;2000;31,0;31,2
25/08/2025;2100;28,5;36,1
25/08/2025;2200;26,0;42,3
25/08/2025;2300;24,6;47,6
26/08/2025;0000;23,7;50,6
26/08/2025;0100;23,1;52,9
26/08/2025;0200;21,5;58,4
26/08/2025;0300;19,8;65,4
26/08/2025;0400;17,7;72,0
26/08/2025;0500;16,4;76,4
26/08/2025;0600;15,6;79,3
26/08/2025;0700;15,1;81,6
26/08/2025;0800;15,2;83,4
26/08/2025;0900;14,9;84,7
26/08/2025;1000;14,9;85,8
26/08/2025;1100;16,4;85,8
26/08/2025;1200;19,4;84,0
26/08/2025;1300;22,6;78,2
26/08/2025;1400;25,5;63,4
26/08/2025;1500;28,0;48,8
26/08/2025;1600;30,3;38,4
26/08/2025;1700;31,0;33,0
26/08/2025;1800;30,3;32,4
26/08/2025;1900;27,3;39,1
26/08/2025;2000;23,8;55,5
26/08/2025;2100;21,5;65,6
26/08/2025;2200;20,1;74,7
26/08/2025;2300;19,3;79,1
27/08/2025;0000;17,5;82,1
27/08/2025;0100;16,8;85,0
27/08/2025;0200;16,0;87,2
27/08/2025;0300;15,0;88,7
27/08/2025;0400;14,6;89,9
27/08/2025;0500;14,5;91,0
27/08/2025;0600;14,7;92,0
27/08/2025;0700;14,9;92,9
27/08/2025;0800;14,8;93,8
27/08/2025;0900;14,8;94,5
27/08/2025;1000;14,8;95,3
27/08/2025;1100;15,4;95,8
27/08/2025;1200;16,9;95,8
27/08/2025;1300;18,4;95,6
27/08/2025;1400;21,1;93,9
27/08/2025;1500;23,5;90,2
27/08/2025;1600;25,7;82,0
27/08/2025;1700;27,6;63,5
27/08/2025;1800;28,3;48,0
27/08/2025;1900;29,5;40,1
27/08/2025;2000;28,5;40,0
27/08/2025;2100;25,4;47,0
27/08/2025;2200;23,6;56,0
27/08/2025;2300;21,3;66,9
28/08/2025;0000;19,3;71,3
28/08/2025;0100;18,7;75,2
28/08/2025;0200;18,5;77,7
28/08/2025;0300;16,9;81,2
28/08/2025;0400;15,8;84,6
28/08/2025;0500;15,3;87,4
28/08/2025;0600;14,8;89,5
28/08/2025;0700;14,5;91,2
28/08/2025;0800;14,3;92,5
28/08/2025;0900;14,3;93,6
28/08/2025;1000;14,1;94,4
28/08/2025;1100;14,4;95,1
28/08/2025;1200;16,1;94,8
28/08/2025;1300;18,6;94,4
28/08/2025;1400;21,7;92,8
28/08/2025;1500;24,5;88,0
28/08/2025;1600;26,9;74,3
28/08/2025;1700;28,4;52,9
28/08/2025;1800;29,5;41,5
28/08/2025;1900;30,0;34,8
28/08/2025;2000;29,6;33,7
28/08/2025;2100;26,9;37,5
28/08/2025;2200;24,9;42,4
28/08/2025;2300;23,4;47,6
29/08/2025;0000;21,9;60,8
29/08/2025;0100;19,8;69,7
29/08/2025;0200;18,3;76,1
29/08/2025;0300;17,4;80,2
29/08/2025;0400;17,0;83,0
29/08/2025;0500;16,5;85,2
29/08/2025;0600;16,1;87,1
29/08/2025;0700;15,8;88,7
29/08/2025;0800;15,7;89,9
29/08/2025;0900;15,3;90,9
29/08/2025;1000;15,0;91,7
29/08/2025;1100;15,6;92,2
29/08/2025;1200;16,5;92,4
29/08/2025;1300;17,7;92,1
29/08/2025;1400;18,9;91,0
29/08/2025;1500;20,7;88,6
29/08/2025;1600;21,4;83,2
29/08/2025;1700;22,1;77,3
29/08/2025;1800;22,6;71,0
29/08/2025;1900;23,3;66,0
29/08/2025;2000;23,4;61,8
29/08/2025;2100;22,2;62,0
29/08/2025;2200;19,9;66,4
29/08/2025;2300;17,9;73,7
30/08/2025;0000;16,7;78,2
30/08/2025;0100;15,3;81,5
30/08/2025;0200;15,6;84,2
30/08/2025;0300;15,2;85,9
30/08/2025;0400;14,4;87,2
30/08/2025;0500;14,1;88,5
30/08/2025;0600;13,8;89,5
30/08/2025;0700;13,4;90,6
30/08/2025;0800;13,7;91,5
30/08/2025;0900;13,7;92,1
30/08/2025;1000;13,5;92,5
30/08/2025;1100;16,2;91,7
30/08/2025;1200;18,5;90,1
30/08/2025;1300;21,3;85,7
30/08/2025;1400;23,4;75,1
30/08/2025;1500;25,0;60,3
30/08/2025;1600;26,3;49,0
30/08/2025;1700;27,4;42,5
30/08/2025;1800;27,8;38,0
30/08/2025;1900;28,3;34,1
30/08/2025;2000;27,7;34,1
30/08/2025;2100;25,7;36,8
30/08/2025;2200;22,3;43,1
30/08/2025;2300;21,4;46,5
31/08/2025;0000;20,6;55,2
31/08/2025;0100;19,0;66,9
31/08/2025;0200;17,6;73,7
31/08/2025;0300;16,4;78,3
31/08/2025;0400;15,9;81,3
31/08/2025;0500;14,2;83,4
31/08/2025;0600;14,1;85,3
31/08/2025;0700;12,9;86,6
31/08/2025;0800;12,7;87,7
31/08/2025;0900;12,4;88,4
31/08/2025;1000;12,1;88,5
31/08/2025;1100;17,1;87,3
31/08/2025;1200;19,4;84,4
31/08/2025;1300;21,2;76,8
31/08/2025;1400;23,1;66,6
31/08/2025;1500;24,6;57,7
31/08/2025;1600;26,0;51,1
31/08/2025;1700;26,7;45,0
31/08/2025;1800;27,2;41,9
31/08/2025;1900;27,6;40,4
31/08/2025;2000;27,1;40,0
31/08/2025;2100;26,5;41,3
31/08/2025;2200;23,1;47,6
31/08/2025;2300;20,8;55,3
01/09/2025;0000;19,3;61,5
01/09/2025;0100;18,4;66,7
01/09/2025;0200;17,7;70,8
01/09/2025;0300;17,5;73,1
01/09/2025;0400;16,4;75,1
01/09/2025;0500;15,3;77,3
01/09/2025;0600;14,4;79,6
01/09/2025;0700;14,2;81,7
01/09/2025;0800;13,8;83,5
01/09/2025;0900;13,5;85,0
01/09/2025;1000;13,5;86,0
01/09/2025;1100;16,9;86,0
01/09/2025;1200;;
01/09/2025;1300;22,9;75,9
01/09/2025;1400;24,6;63,8
01/09/2025;1500;26,3;55,4
01/09/2025;1600;27,5;49,9
01/09/2025;1700;28,2;44,7
01/09/2025;1800;28,9;40,5
01/09/2025;1900;29,1;38,2
01/09/2025;2000;28,8;37,5
01/09/2025;2100;27,5;39,6
01/09/2025;2200;25,1;44,5
01/09/2025;2300;23,6;48,0
02/09/2025;0000;22,5;52,2
02/09/2025;0100;21,4;54,8
02/09/2025;0200;19,4;60,6
02/09/2025;0300;18,6;65,2
02/09/2025;0400;17,8;68,8
02/09/2025;0500;18,1;73,4
02/09/2025;0600;17,4;78,9
02/09/2025;0700;16,0;83,0
02/09/2025;0800;15,0;85,7
02/09/2025;0900;14,4;87,7
02/09/2025;1000;14,9;88,8
02/09/2025;1100;;
02/09/2025;1200;20,5;85,6
02/09/2025;1300;22,6;78,3
02/09/2025;1400;24,7;67,5
02/09/2025;1500;26,5;55,8
02/09/2025;1600;27,7;48,7
02/09/2025;1700;28,6;43,4
02/09/2025;1800;28,5;41,1
02/09/2025;1900;28,6;41,2
02/09/2025;2000;28,3;40,9
02/09/2025;2100;26,3;45,3
02/09/2025;2200;24,9;49,2
02/09/2025;2300;23,5;53,2
03/09/2025;0000;21,4;58,7
03/09/2025;0100;19,4;63,9
03/09/2025;0200;18,2;68,4
03/09/2025;0300;17,0;72,2
03/09/2025;0400;16,5;75,4
03/09/2025;0500;16,1;77,3
03/09/2025;0600;16,1;78,3
03/09/2025;0700;15,7;79,3
03/09/2025;0800;16,0;80,0
03/09/2025;0900;14,8;80,9
03/09/2025;1000;14,8;82,1
03/09/2025;1100;18,0;81,9
03/09/2025;1200;20,5;78,5
03/09/2025;1300;22,5;71,2
03/09/2025;1400;24,4;62,8
03/09/2025;1500;26,4;54,4
03/09/2025;1600;27,6;48,0
03/09/2025;1700;28,7;43,4
03/09/2025;1800;28,3;41,1
03/09/2025;1900;27,9;41,5
03/09/2025;2000;26,8;43,3
03/09/2025;2100;26,3;45,3
03/09/2025;2200;24,3;48,9
03/09/2025;2300;22,5;52,8
04/09/2025;0000;20,8;57,9
04/09/2025;0100;18,8;62,8
04/09/2025;0200;18,4;66,8
04/09/2025;0300;17,1;69,8
04/09/2025;0400;16,0;73,3
04/09/2025;0500;14,9;76,3
04/09/2025;0600;13,9;79,2
04/09/2025;0700;14,2;81,4
04/09/2025;0800;13,8;82,8
04/09/2025;0900;13,3;84,1
04/09/2025;1000;14,7;84,9
04/09/2025;1100;17,5;82,9
04/09/2025;1200;19,8;77,3
04/09/2025;1300;22,4;67,1
04/09/2025;1400;24,6;56,6
04/09/2025;1500;26,8;48,5
04/09/2025;1600;28,6;41,5
04/09/2025;1700;29,3;34,6
04/09/2025;1800;29,6;31,2
04/09/2025;1900;30,2;30,3
04/09/2025;2000;29,6;29,5
04/09/2025;2100;26,9;31,8
04/09/2025;2200;22,8;42,6
04/09/2025;2300;21,3;49,5
05/09/2025;0000;19,2;55,7
05/09/2025;0100;19,1;59,3
05/09/2025;0200;18,8;56,7
05/09/2025;0300;17,7;61,4
05/09/2025;0400;16,4;64,8
05/09/2025;0500;15,5;68,1
05/09/2025;0600;14,7;71,3
05/09/2025;0700;14,8;73,4
05/09/2025;0800;14,9;74,9
05/09/2025;0900;16,0;74,6
05/09/2025;1000;16,7;69,8
05/09/2025;1100;20,9;62,8
05/09/2025;1200;24,0;51,1
05/09/2025;1300;25,6;45,9
05/09/2025;1400;27,4;42,2
05/09/2025;1500;29,1;38,2
05/09/2025;1600;30,3;34,0
05/09/2025;1700;31,0;32,2
05/09/2025;1800;31,5;30,8
05/09/2025;1900;31,9;29,9
05/09/2025;2000;31,7;29,2
05/09/2025;2100;29,8;31,2
05/09/2025;2200;25,2;41,3
05/09/2025;2300;23,0;47,7
06/09/2025;0000;22,0;52,2
06/09/2025;0100;21,8;57,2
06/09/2025;0200;20,5;65,4
06/09/2025;0300;18,6;72,8
06/09/2025;0400;17,2;78,4
06/09/2025;0500;16,3;82,0
06/09/2025;0600;15,7;84,5
06/09/2025;0700;15,1;86,4
06/09/2025;0800;14,6;88,0
06/09/2025;0900;14,1;89,3
06/09/2025;1000;14,0;90,3
06/09/2025;1100;15,5;90,4
06/09/2025;1200;18,0;90,3
06/09/2025;1300;20,9;87,7
06/09/2025;1400;23,3;80,9
06/09/2025;1500;25,8;67,4
06/09/2025;1600;26,7;54,1
06/09/2025;1700;27,8;48,7
06/09/2025;1800;27,8;47,1
06/09/2025;1900;26,7;48,2
06/09/2025;2000;26,0;50,0
06/09/2025;2100;23,6;54,9
06/09/2025;2200;21,4;61,8
06/09/2025;2300;20,0;67,1
07/09/2025;0000;19,1;70,6
07/09/2025;0100;18,4;73,4
07/09/2025;0200;17,5;75,8
07/09/2025;0300;16,6;78,0
07/09/2025;0400;16,0;80,3
07/09/2025;0500;15,1;82,2
07/09/2025;0600;15,1;84,0
07/09/2025;0700;14,7;85,6
07/09/2025;0800;14,1;86,9
07/09/2025;0900;13,7;88,0
07/09/2025;1000;14,3;88,9
07/09/2025;1100;16,8;88,5
07/09/2025;1200;19,5;87,1
07/09/2025;1300;22,6;82,6
07/09/2025;1400;25,1;72,5
07/09/2025;1500;27,5;58,1
07/09/2025;1600;29,1;48,5
07/09/2025;1700;29,6;44,3
07/09/2025;1800;30,2;42,7
07/09/2025;1900;30,2;42,5
07/09/2025;2000;27,8;48,0
07/09/2025;2100;26,5;50,7
07/09/2025;2200;25,6;52,7
07/09/2025;2300;24,5;58,1
08/09/2025;0000;23,4;64,3
08/09/2025;0100;22,4;68,5
08/09/2025;0200;21,3;72,1
08/09/2025;0300;20,5;75,1
08/09/2025;0400;19,5;77,5
08/09/2025;0500;18,7;80,0
08/09/2025;0600;18,2;82,1
08/09/2025;0700;17,6;83,8
08/09/2025;0800;16,9;85,4
08/09/2025;0900;16,6;86,8
08/09/2025;1000;16,5;88,0
08/09/2025;1100;17,9;88,7
08/09/2025;1200;19,4;88,7
08/09/2025;1300;23,5;85,2
08/09/2025;1400;26,5;71,7
08/09/2025;1500;28,5;57,3
08/09/2025;1600;30,4;46,6
08/09/2025;1700;31,4;42,5
08/09/2025;1800;32,0;39,0
08/09/2025;1900;32,2;37,9
08/09/2025;2000;31,7;38,3
08/09/2025;2100;30,1;40,1
08/09/2025;2200;27,8;44,2
08/09/2025;2300;26,5;48,4
09/09/2025;0000;25,2;51,5
09/09/2025;0100;25,2;54,0
09/09/2025;0200;24,8;54,7
09/09/2025;0300;24,4;55,5
09/09/2025;0400;23,4;57,3
09/09/2025;0500;22,8;58,4
09/09/2025;0600;22,6;59,4
09/09/2025;0700;22,0;61,0
09/09/2025;0800;21,4;63,8
09/09/2025;0900;20,8;66,7
09/09/2025;1000;20,5;68,9
09/09/2025;1100;22,1;67,4
09/09/2025;1200;24,1;61,1
09/09/2025;1300;26,4;52,7
09/09/2025;1400;28,3;44,4
09/09/2025;1500;28,2;44,0
09/09/2025;1600;29,4;39,1
09/09/2025;1700;27,4;43,1
09/09/2025;1800;27,1;45,0
09/09/2025;1900;27,6;44,0
09/09/2025;2000;27,9;39,7
09/09/2025;2100;25,6;42,0
09/09/2025;2200;23,1;49,3
09/09/2025;2300;21,9;53,4
10/09/2025;0000;19,2;59,7
10/09/2025;0100;16,5;65,9
10/09/2025;0200;;
10/09/2025;0300;15,8;74,6
10/09/2025;0400;15,2;76,5
10/09/2025;0500;15,3;78,1
10/09/2025;0600;14,9;78,4
10/09/2025;0700;13,2;79,9
10/09/2025;0800;13,1;81,8
10/09/2025;0900;12,8;83,3
10/09/2025;1000;13,1;83,9
10/09/2025;1100;18,1;83,4
10/09/2025;1200;22,4;77,9
10/09/2025;1300;24,2;65,2
10/09/2025;1400;26,0;50,4
10/09/2025;1500;27,4;39,2
10/09/2025;1600;28,7;34,1
10/09/2025;1700;29,7;29,6
10/09/2025;1800;30,6;25,6
10/09/2025;1900;31,2;23,1
10/09/2025;2000;31,0;20,7
10/09/2025;2100;28,8;21,9
10/09/2025;2200;24,1;28,8
10/09/2025;2300;21,5;33,7
11/09/2025;0000;22,4;36,5
11/09/2025;0100;22,2;35,0
11/09/2025;0200;19,2;45,0
11/09/2025;0300;17,7;59,5
11/09/2025;0400;17,2;68,4
11/09/2025;0500;16,9;72,8
11/09/2025;0600;16,0;75,0
11/09/2025;0700;14,9;76,4
11/09/2025;0800;14,1;78,1
11/09/2025;0900;14,2;79,8
11/09/2025;1000;13,9;80,9
11/09/2025;1100;;
11/09/2025;1200;19,7;77,9
11/09/2025;1300;24,1;64,1
11/09/2025;1400;27,4;46,7
11/09/2025;1500;29,6;35,1
11/09/2025;1600;31,2;25,9
11/09/2025;1700;32,1;20,4
11/09/2025;1800;32,9;18,6
11/09/2025;1900;33,3;18,7
11/09/2025;2000;32,2;18,4
11/09/2025;2100;29,9;16,6
11/09/2025;2200;25,8;20,0
11/09/2025;2300;24,8;22,9
12/09/2025;0000;23,4;25,2
12/09/2025;0100;23,0;27,4
12/09/2025;0200;20,9;34,4
12/09/2025;0300;18,9;44,0
12/09/2025;0400;18,5;50,2
12/09/2025;0500;18,6;52,1
12/09/2025;0600;17,9;53,3
12/09/2025;0700;17,6;53,8
12/09/2025;0800;16,8;52,1
12/09/2025;0900;15,2;55,5
12/09/2025;1000;15,1;58,9
12/09/2025;1100;16,6;60,4
12/09/2025;1200;19,1;62,2
12/09/2025;1300;21,3;58,2
12/09/2025;1400;23,7;51,8
12/09/2025;1500;25,8;44,5
12/09/2025;1600;27,7;38,8
12/09/2025;1700;28,5;37,7
12/09/2025;1800;28,2;38,6
12/09/2025;1900;28,6;37,0
12/09/2025;2000;28,1;36,0
12/09/2025;2100;25,8;40,7
12/09/2025;2200;23,8;47,0
12/09/2025;2300;21,1;56,1
13/09/2025;0000;19,7;62,9
13/09/2025;0100;18,0;68,1
13/09/2025;0200;16,9;72,7
13/09/2025;0300;15,9;76,4
13/09/2025;0400;14,9;79,2
13/09/2025;0500;14,5;81,6
13/09/2025;0600;13,8;83,5
13/09/2025;0700;13,6;85,1
13/09/2025;0800;12,8;86,4
13/09/2025;0900;12,6;87,6
13/09/2025;1000;12,9;88,5
13/09/2025;1100;15,5;88,5
13/09/2025;1200;18,9;87,4
13/09/2025;1300;21,3;82,0
13/09/2025;1400;23,7;71,6
13/09/2025;1500;25,7;60,4
13/09/2025;1600;27,1;52,0
13/09/2025;1700;28,2;47,0
13/09/2025;1800;28,5;44,0
13/09/2025;1900;28,4;42,5
13/09/2025;2000;27,4;43,3
13/09/2025;2100;25,5;44,4
13/09/2025;2200;22,9;51,3
13/09/2025;2300;20,9;59,7
14/09/2025;0000;18,9;66,5
14/09/2025;0100;17,4;72,2
14/09/2025;0200;16,3;76,3
14/09/2025;0300;15,5;79,5
14/09/2025;0400;14,6;82,0
14/09/2025;0500;14,0;84,1
14/09/2025;0600;13,5;85,8
14/09/2025;0700;13,0;87,2
14/09/2025;0800;12,4;88,5
14/09/2025;0900;12,2;89,6
14/09/2025;1000;13,3;90,3
14/09/2025;1100;16,4;89,7
14/09/2025;1200;19,1;88,1
14/09/2025;1300;21,5;83,3
14/09/2025;1400;23,9;74,4
14/09/2025;1500;26,2;62,9
14/09/2025;1600;27,8;53,8
14/09/2025;1700;29,3;47,8
14/09/2025;1800;30,6;41,1
14/09/2025;1900;31,7;34,4
14/09/2025;2000;;
14/09/2025;2100;29,1;35,2
14/09/2025;2200;26,1;40,4
14/09/2025;2300;24,9;43,9
15/09/2025;0000;22,5;52,1
15/09/2025;0100;19,5;65,5
15/09/2025;0200;17,9;73,3
15/09/2025;0300;16,6;78,0
15/09/2025;0400;15,4;81,3
15/09/2025;0500;14,7;84,1
15/09/2025;0600;14,2;86,4
15/09/2025;0700;13,9;88,2
15/09/2025;0800;13,9;89,7
15/09/2025;0900;13,4;91,0
15/09/2025;1000;13,6;91,7
15/09/2025;1100;16,2;91,2
15/09/2025;1200;19,5;90,6
15/09/2025;1300;22,5;87,1
15/09/2025;1400;25,4;78,1
15/09/2025;1500;27,5;62,6
15/09/2025;1600;29,2;50,8
15/09/2025;1700;30,5;41,7
15/09/2025;1800;31,3;38,1
15/09/2025;1900;31,9;35,9
15/09/2025;2000;31,6;35,1
15/09/2025;2100;29,2;38,2
15/09/2025;2200;25,4;45,5
15/09/2025;2300;24,2;49,3
16/09/2025;0000;23,6;51,3
16/09/2025;0100;23,6;51,8
16/09/2025;0200;21,4;59,4
16/09/2025;0300;20,2;66,4
16/09/2025;0400;18,5;74,0
16/09/2025;0500;17,5;79,5
16/09/2025;0600;16,7;83,1
16/09/2025;0700;16,2;85,7
16/09/2025;0800;15,9;87,6
16/09/2025;0900;15,5;89,1
16/09/2025;1000;15,5;90,2
16/09/2025;1100;16,4;90,7
16/09/2025;1200;18,9;90,4
16/09/2025;1300;22,5;87,5
16/09/2025;1400;25,5;79,4
16/09/2025;1500;27,8;62,9
16/09/2025;1600;27,7;53,0
16/09/2025;1700;28,8;50,6
16/09/2025;1800;28,6;49,4
16/09/2025;1900;27,6;52,4
16/09/2025;2000;27,0;54,0
16/09/2025;2100;26,1;56,0
16/09/2025;2200;24,4;59,2
16/09/2025;2300;23,5;62,2
17/09/2025;0000;22,9;63,5
17/09/2025;0100;21,5;66,8
17/09/2025;0200;;
17/09/2025;0300;20,2;72,7
17/09/2025;0400;20,4;73,7
17/09/2025;0500;;
17/09/2025;0600;;
17/09/2025;0700;;
17/09/2025;0800;;
17/09/2025;0900;18,0;81,3
17/09/2025;1000;17,5;81,0
17/09/2025;1100;18,6;81,0
