Leitura,Horario,Temperatura(C),Umidade(%),Dispositivo
1629,2025-10-23 17:27:14,25.0,47.3,Pico W_11f0bb
1630,2025-10-23 17:27:37,25.0,47.2,Pico W_11f0bb
1631,2025-10-23 17:27:59,24.8,47.4,Pico W_11f0bb
1632,2025-10-23 17:28:21,24.6,47.7,Pico W_11f0bb
1633,2025-10-23 17:28:44,24.5,47.8,Pico W_11f0bb
1634,2025-10-23 17:29:06,24.5,47.8,Pico W_11f0bb
1635,2025-10-23 17:29:28,24.4,48.2,Pico W_11f0bb
1636,2025-10-23 17:29:51,24.4,48.2,Pico W_11f0bb
1637,2025-10-23 17:30:13,24.4,48.3,Pico W_11f0bb
1638,2025-10-23 17:30:35,24.4,48.4,Pico W_11f0bb
1639,2025-10-23 17:30:58,24.3,48.5,Pico W_11f0bb
1640,2025-10-23 17:31:20,24.2,48.6,Pico W_11f0bb
1641,2025-10-23 17:31:42,24.2,48.7,Pico W_11f0bb
1642,2025-10-23 17:32:05,24.3,48.8,Pico W_11f0bb
1643,2025-10-23 17:32:27,24.4,48.7,Pico W_11f0bb
1644,2025-10-23 17:32:49,24.5,48.7,Pico W_11f0bb
1645,2025-10-23 17:33:12,24.5,48.5,Pico W_11f0bb
1646,2025-10-23 17:33:34,24.2,48.5,Pico W_11f0bb
1647,2025-10-23 17:33:57,24.1,48.9,Pico W_11f0bb
1648,2025-10-23 17:34:19,24.1,49.0,Pico W_11f0bb
1649,2025-10-23 17:34:41,24.2,49.1,Pico W_11f0bb
1650,2025-10-23 17:35:04,24.2,49.1,Pico W_11f0bb
1651,2025-10-23 17:35:26,24.2,49.1,Pico W_11f0bb
1652,2025-10-23 17:35:48,24.2,49.2,Pico W_11f0bb
1653,2025-10-23 17:36:11,24.3,49.2,Pico W_11f0bb
1654,2025-10-23 17:36:33,24.3,49.1,Pico W_11f0bb
1655,2025-10-23 17:36:55,24.3,48.9,Pico W_11f0bb
1656,2025-10-23 17:37:18,24.1,49.0,Pico W_11f0bb
1657,2025-10-23 17:37:40,24.0,49.3,Pico W_11f0bb
1658,2025-10-23 17:38:02,24.0,49.4,Pico W_11f0bb
1659,2025-10-23 17:38:25,23.9,49.5,Pico W_11f0bb
1660,2025-10-23 17:38:47,23.9,49.6,Pico W_11f0bb
1661,2025-10-23 17:39:09,23.9,49.5,Pico W_11f0bb
1662,2025-10-23 17:39:32,23.9,49.7,Pico W_11f0bb
1663,2025-10-23 17:39:54,23.9,49.8,Pico W_11f0bb
1664,2025-10-23 17:40:16,23.9,49.7,Pico W_11f0bb
1665,2025-10-23 17:40:39,23.9,49.7,Pico W_11f0bb
1666,2025-10-23 17:41:01,23.9,49.7,Pico W_11f0bb
1667,2025-10-23 17:41:23,23.9,49.7,Pico W_11f0bb
1668,2025-10-23 17:41:46,23.9,49.7,Pico W_11f0bb
1669,2025-10-23 17:42:08,23.9,49.8,Pico W_11f0bb
1670,2025-10-23 17:42:30,23.8,49.9,Pico W_11f0bb
1671,2025-10-23 17:42:53,23.8,49.9,Pico W_11f0bb
1672,2025-10-23 17:43:15,23.8,50.0,Pico W_11f0bb
1673,2025-10-23 17:43:37,23.8,49.9,Pico W_11f0bb
1674,2025-10-23 17:44:00,23.8,50.0,Pico W_11f0bb
1675,2025-10-23 17:44:22,23.8,50.0,Pico W_11f0bb
1676,2025-10-23 17:44:44,23.8,50.0,Pico W_11f0bb
1677,2025-10-23 17:45:07,23.8,50.0,Pico W_11f0bb
1678,2025-10-23 17:45:29,23.6,50.1,Pico W_11f0bb
1679,2025-10-23 17:45:52,23.6,50.2,Pico W_11f0bb
1680,2025-10-23 17:46:14,23.5,50.4,Pico W_11f0bb
1681,2025-10-23 17:46:36,23.5,50.4,Pico W_11f0bb
1682,2025-10-23 17:46:59,23.4,50.5,Pico W_11f0bb
1683,2025-10-23 17:47:21,23.3,50.6,Pico W_11f0bb
1684,2025-10-23 17:47:43,23.4,50.7,Pico W_11f0bb
1685,2025-10-23 17:48:06,23.4,50.6,Pico W_11f0bb
1686,2025-10-23 17:48:28,23.4,50.6,Pico W_11f0bb
1687,2025-10-23 17:48:50,23.4,50.6,Pico W_11f0bb
1688,2025-10-23 17:49:13,23.3,50.6,Pico W_11f0bb
1689,2025-10-23 17:49:35,23.4,50.9,Pico W_11f0bb
1690,2025-10-23 17:49:57,23.4,50.8,Pico W_11f0bb
1691,2025-10-23 17:50:20,23.4,50.7,Pico W_11f0bb
1692,2025-10-23 17:50:42,23.4,50.7,Pico W_11f0bb
1693,2025-10-23 17:51:04,23.3,50.7,Pico W_11f0bb
1694,2025-10-23 17:51:27,23.2,51.0,Pico W_11f0bb
1695,2025-10-23 17:51:49,23.2,51.1,Pico W_11f0bb
1696,2025-10-23 17:52:11,23.2,51.1,Pico W_11f0bb
1697,2025-10-23 17:52:34,23.2,51.2,Pico W_11f0bb
1698,2025-10-23 17:52:56,23.2,51.2,Pico W_11f0bb
1699,2025-10-23 17:53:18,23.3,51.1,Pico W_11f0bb
1700,2025-10-23 17:53:41,23.3,51.1,Pico W_11f0bb
1701,2025-10-23 17:54:03,23.3,51.1,Pico W_11f0bb
1702,2025-10-23 17:54:25,23.3,50.9,Pico W_11f0bb
1703,2025-10-23 17:54:48,23.3,51.0,Pico W_11f0bb
1704,2025-10-23 17:55:10,23.2,51.1,Pico W_11f0bb
1705,2025-10-23 17:55:32,23.1,51.1,Pico W_11f0bb
1706,2025-10-23 17:55:55,23.1,51.2,Pico W_11f0bb
1707,2025-10-23 17:56:17,23.1,51.3,Pico W_11f0bb
1708,2025-10-23 17:56:39,23.1,51.6,Pico W_11f0bb
1709,2025-10-23 17:57:02,23.1,51.5,Pico W_11f0bb
1710,2025-10-23 17:57:24,23.0,51.6,Pico W_11f0bb
1711,2025-10-23 17:57:47,23.0,51.7,Pico W_11f0bb
1712,2025-10-23 17:58:09,22.9,51.7,Pico W_11f0bb
1713,2025-10-23 17:58:31,22.9,51.8,Pico W_11f0bb
1714,2025-10-23 17:58:54,22.9,51.9,Pico W_11f0bb
1715,2025-10-23 17:59:16,22.9,51.9,Pico W_11f0bb
1716,2025-10-23 17:59:38,22.9,51.9,Pico W_11f0bb
1717,2025-10-23 18:00:01,22.9,52.0,Pico W_11f0bb
1718,2025-10-23 18:00:23,22.9,51.9,Pico W_11f0bb
1719,2025-10-23 18:00:45,22.9,52.0,Pico W_11f0bb
1720,2025-10-23 18:01:08,23.0,51.9,Pico W_11f0bb
1721,2025-10-23 18:01:30,23.0,51.9,Pico W_11f0bb
1722,2025-10-23 18:01:52,23.0,51.8,Pico W_11f0bb
1723,2025-10-23 18:02:15,23.1,51.8,Pico W_11f0bb
1724,2025-10-23 18:02:37,23.1,51.7,Pico W_11f0bb
1725,2025-10-23 18:02:59,23.1,51.5,Pico W_11f0bb
1726,2025-10-23 18:03:22,23.0,51.7,Pico W_11f0bb
1727,2025-10-23 18:03:44,23.0,51.7,Pico W_11f0bb
1728,2025-10-23 18:04:06,23.1,51.7,Pico W_11f0bb
1729,2025-10-23 18:04:29,23.1,51.6,Pico W_11f0bb
1730,2025-10-23 18:04:51,23.2,51.7,Pico W_11f0bb
1731,2025-10-23 18:05:13,23.2,51.7,Pico W_11f0bb
1732,2025-10-23 18:05:36,23.2,51.6,Pico W_11f0bb
1733,2025-10-23 18:05:58,23.2,51.5,Pico W_11f0bb
1734,2025-10-23 18:06:20,23.1,51.7,Pico W_11f0bb
1735,2025-10-23 18:06:43,23.0,51.6,Pico W_11f0bb
1736,2025-10-23 18:07:05,23.1,51.7,Pico W_11f0bb
1737,2025-10-23 18:07:27,23.0,51.6,Pico W_11f0bb
1738,2025-10-23 18:07:50,22.9,51.7,Pico W_11f0bb
1739,2025-10-23 18:08:12,22.9,51.8,Pico W_11f0bb
1740,2025-10-23 18:08:34,22.9,52.0,Pico W_11f0bb
1741,2025-10-23 18:08:57,22.9,52.0,Pico W_11f0bb
1742,2025-10-23 18:09:19,22.9,52.2,Pico W_11f0bb
1743,2025-10-23 18:09:41,22.9,52.1,Pico W_11f0bb
1744,2025-10-23 18:10:04,22.8,52.1,Pico W_11f0bb
1745,2025-10-23 18:10:26,22.7,52.1,Pico W_11f0bb
1746,2025-10-23 18:10:49,22.6,52.3,Pico W_11f0bb
1747,2025-10-23 18:11:11,22.6,52.6,Pico W_11f0bb
1748,2025-10-23 18:11:33,22.6,52.5,Pico W_11f0bb
1749,2025-10-23 18:11:56,22.6,52.6,Pico W_11f0bb
1750,2025-10-23 18:12:18,22.7,52.6,Pico W_11f0bb
1751,2025-10-23 18:12:40,22.7,52.6,Pico W_11f0bb
1752,2025-10-23 18:13:03,22.6,52.5,Pico W_11f0bb
1753,2025-10-23 18:13:25,22.6,52.6,Pico W_11f0bb
1754,2025-10-23 18:13:47,22.7,52.7,Pico W_11f0bb
1755,2025-10-23 18:14:10,22.6,52.5,Pico W_11f0bb
1756,2025-10-23 18:14:32,22.6,52.6,Pico W_11f0bb
1757,2025-10-23 18:14:54,22.5,52.6,Pico W_11f0bb
1758,2025-10-23 18:15:17,22.5,52.8,Pico W_11f0bb
1759,2025-10-23 18:15:39,22.4,52.7,Pico W_11f0bb
1760,2025-10-23 18:16:01,22.4,52.8,Pico W_11f0bb
1761,2025-10-23 18:16:24,22.3,53.0,Pico W_11f0bb
1762,2025-10-23 18:16:46,22.3,53.1,Pico W_11f0bb
1763,2025-10-23 18:17:08,22.3,53.3,Pico W_11f0bb
1764,2025-10-23 18:17:31,22.3,53.3,Pico W_11f0bb
1765,2025-10-23 18:17:53,22.4,53.2,Pico W_11f0bb
1766,2025-10-23 18:18:15,22.4,53.0,Pico W_11f0bb
1767,2025-10-23 18:18:38,22.4,52.9,Pico W_11f0bb
1768,2025-10-23 18:19:00,22.4,52.9,Pico W_11f0bb
1769,2025-10-23 18:19:22,22.3,52.9,Pico W_11f0bb
1770,2025-10-23 18:19:45,22.3,53.1,Pico W_11f0bb
1771,2025-10-23 18:20:07,22.3,53.0,Pico W_11f0bb
1772,2025-10-23 18:20:29,22.3,52.9,Pico W_11f0bb
1773,2025-10-23 18:20:52,22.3,53.0,Pico W_11f0bb
1774,2025-10-23 18:21:14,22.3,52.9,Pico W_11f0bb
1775,2025-10-23 18:21:36,22.2,53.1,Pico W_11f0bb
1776,2025-10-23 18:21:59,22.1,53.1,Pico W_11f0bb
1777,2025-10-23 18:22:21,22.1,53.2,Pico W_11f0bb
1778,2025-10-23 18:22:43,22.1,53.4,Pico W_11f0bb
1779,2025-10-23 18:23:06,22.1,53.3,Pico W_11f0bb
1780,2025-10-23 18:23:28,22.1,53.4,Pico W_11f0bb
1781,2025-10-23 18:23:51,22.1,53.3,Pico W_11f0bb
1782,2025-10-23 18:24:13,22.0,53.4,Pico W_11f0bb
1783,2025-10-23 18:24:35,22.0,53.3,Pico W_11f0bb
1784,2025-10-23 18:24:58,22.0,53.3,Pico W_11f0bb
1785,2025-10-23 18:25:20,22.0,53.4,Pico W_11f0bb
1786,2025-10-23 18:25:42,21.9,53.4,Pico W_11f0bb
1787,2025-10-23 18:26:05,21.9,53.4,Pico W_11f0bb
1788,2025-10-23 18:26:27,21.9,53.4,Pico W_11f0bb
1789,2025-10-23 18:26:49,22.0,53.6,Pico W_11f0bb
1790,2025-10-23 18:27:12,22.0,53.3,Pico W_11f0bb
1791,2025-10-23 18:27:34,21.9,53.2,Pico W_11f0bb
1792,2025-10-23 18:27:56,21.9,53.2,Pico W_11f0bb
1793,2025-10-23 18:28:19,21.9,53.3,Pico W_11f0bb
1794,2025-10-23 18:28:41,22.0,53.3,Pico W_11f0bb
1795,2025-10-23 18:29:03,22.0,53.2,Pico W_11f0bb
1796,2025-10-23 18:29:26,21.9,53.1,Pico W_11f0bb
1797,2025-10-23 18:29:48,21.8,53.1,Pico W_11f0bb
1798,2025-10-23 18:30:10,21.8,53.2,Pico W_11f0bb
1799,2025-10-23 18:30:33,21.7,53.3,Pico W_11f0bb
1800,2025-10-23 18:30:55,21.7,53.4,Pico W_11f0bb
1801,2025-10-23 18:31:17,21.6,53.5,Pico W_11f0bb
1802,2025-10-23 18:31:40,21.6,53.7,Pico W_11f0bb
1803,2025-10-23 18:32:02,21.6,53.7,Pico W_11f0bb
1804,2025-10-23 18:32:24,21.7,53.7,Pico W_11f0bb
1805,2025-10-23 18:32:47,21.7,53.6,Pico W_11f0bb
1806,2025-10-23 18:33:09,21.6,53.6,Pico W_11f0bb
1807,2025-10-23 18:33:31,21.6,53.6,Pico W_11f0bb
1808,2025-10-23 18:33:54,21.6,53.5,Pico W_11f0bb
1809,2025-10-23 18:34:16,21.6,53.5,Pico W_11f0bb
1810,2025-10-23 18:34:38,21.6,53.6,Pico W_11f0bb
1811,2025-10-23 18:35:01,21.6,53.7,Pico W_11f0bb
1812,2025-10-23 18:35:23,21.6,53.6,Pico W_11f0bb
1813,2025-10-23 18:35:46,21.6,53.7,Pico W_11f0bb
1814,2025-10-23 18:36:08,21.6,53.5,Pico W_11f0bb
1815,2025-10-23 18:36:30,21.5,53.6,Pico W_11f0bb
1816,2025-10-23 18:36:53,21.5,53.7,Pico W_11f0bb
1817,2025-10-23 18:37:15,21.5,53.8,Pico W_11f0bb
