Leitura,Data,Hora,Temperatura(C),Umidade(%)
439,2025-10-03,10:48:01,28.00,50.00
440,2025-10-03,10:48:21,28.00,50.30
441,2025-10-03,10:48:41,28.00,50.80
442,2025-10-03,10:49:01,28.00,51.00
443,2025-10-03,10:49:21,28.10,51.90
444,2025-10-03,10:49:41,28.10,50.40
445,2025-10-03,10:50:01,28.10,50.50
446,2025-10-03,10:50:21,28.20,50.60
447,2025-10-03,10:50:41,28.20,49.90
448,2025-10-03,10:51:01,28.20,49.40
449,2025-10-03,10:51:21,28.20,49.90
450,2025-10-03,10:51:41,28.30,51.00
451,2025-10-03,10:52:01,28.30,51.20
452,2025-10-03,10:52:21,28.30,50.80
453,2025-10-03,10:52:41,28.30,50.80
454,2025-10-03,10:53:01,28.40,51.60
455,2025-10-03,10:53:21,28.40,51.20
456,2025-10-03,10:53:41,28.40,48.90
457,2025-10-03,10:54:01,28.40,48.20
458,2025-10-03,10:54:21,28.40,48.40
459,2025-10-03,10:54:41,28.40,49.30
460,2025-10-03,10:55:01,28.50,51.80
461,2025-10-03,10:55:21,28.50,49.30
462,2025-10-03,10:55:41,28.50,49.10
463,2025-10-03,10:56:01,28.60,49.00
464,2025-10-03,10:56:21,28.60,49.70
465,2025-10-03,10:56:41,28.60,50.30
466,2025-10-03,10:57:01,28.60,48.70
467,2025-10-03,10:57:21,28.60,48.90
468,2025-10-03,10:57:41,28.60,48.60
469,2025-10-03,10:58:01,28.60,47.40
470,2025-10-03,10:58:21,28.60,47.70
471,2025-10-03,10:58:41,28.60,48.30
472,2025-10-03,10:59:01,28.60,47.30
473,2025-10-03,10:59:21,28.60,46.90
474,2025-10-03,10:59:41,28.60,46.80
475,2025-10-03,11:00:01,28.60,46.80
476,2025-10-03,11:00:21,28.60,47.30
477,2025-10-03,11:00:41,28.60,49.30
478,2025-10-03,11:01:01,28.60,49.90
479,2025-10-03,11:01:21,28.60,49.10
480,2025-10-03,11:01:41,28.70,48.60
481,2025-10-03,11:02:01,28.70,48.40
482,2025-10-03,11:02:21,28.70,47.70
483,2025-10-03,11:02:41,28.80,48.20
484,2025-10-03,11:03:01,28.80,48.20
485,2025-10-03,11:03:21,28.80,47.70
486,2025-10-03,11:03:41,28.80,47.50
487,2025-10-03,11:04:01,28.80,46.90
488,2025-10-03,11:04:21,28.80,47.20
489,2025-10-03,11:04:41,28.80,47.50
490,2025-10-03,11:05:01,28.80,48.00
491,2025-10-03,11:05:21,28.80,47.30
492,2025-10-03,11:05:41,28.80,46.80
493,2025-10-03,11:06:01,28.80,46.80
494,2025-10-03,11:06:21,28.80,47.00
495,2025-10-03,11:06:41,28.80,47.30
496,2025-10-03,11:07:01,28.80,46.20
497,2025-10-03,11:07:21,28.80,46.30
498,2025-10-03,11:07:41,28.80,46.70
499,2025-10-03,11:08:01,28.90,47.60
500,2025-10-03,11:08:21,28.90,47.30
501,2025-10-03,11:08:41,28.90,46.80
502,2025-10-03,11:09:01,28.90,47.10
503,2025-10-03,11:09:21,28.90,47.10
504,2025-10-03,11:09:41,28.90,46.30
505,2025-10-03,11:10:01,28.90,46.80
506,2025-10-03,11:10:21,29.00,46.90
507,2025-10-03,11:10:41,29.00,47.20
508,2025-10-03,11:11:01,29.00,48.00
509,2025-10-03,11:11:21,29.10,47.60
510,2025-10-03,11:11:41,29.10,48.40
511,2025-10-03,11:12:01,29.10,47.10
512,2025-10-03,11:12:21,29.10,47.00
513,2025-10-03,11:12:41,29.10,46.50
514,2025-10-03,11:13:01,29.10,45.90
515,2025-10-03,11:13:21,29.10,46.10
516,2025-10-03,11:13:41,29.10,46.70
517,2025-10-03,11:14:01,29.10,46.10
518,2025-10-03,11:14:21,29.20,45.50
519,2025-10-03,11:14:41,29.10,45.40
520,2025-10-03,11:15:01,29.20,45.40
521,2025-10-03,11:15:21,29.20,46.90
522,2025-10-03,11:15:41,29.20,46.80
523,2025-10-03,11:16:01,29.30,46.90
524,2025-10-03,11:16:21,29.30,46.30
525,2025-10-03,11:16:41,29.40,46.40
526,2025-10-03,11:17:01,29.40,46.70
527,2025-10-03,11:17:21,29.50,46.30
528,2025-10-03,11:17:41,29.50,46.00
529,2025-10-03,11:18:01,29.60,46.00
530,2025-10-03,11:18:21,29.60,45.50
531,2025-10-03,11:18:41,29.60,46.00
532,2025-10-03,11:19:01,29.60,46.60
533,2025-10-03,11:19:21,29.70,46.00
534,2025-10-03,11:19:41,29.60,45.00
535,2025-10-03,11:20:01,29.60,45.40
536,2025-10-03,11:20:21,29.60,45.30
537,2025-10-03,11:20:41,29.60,44.50
538,2025-10-03,11:21:01,29.60,44.70
539,2025-10-03,11:21:21,29.50,45.10
540,2025-10-03,11:21:41,29.60,45.40
541,2025-10-03,11:22:01,29.60,45.80
542,2025-10-03,11:22:21,29.60,46.40
543,2025-10-03,11:22:41,29.50,46.00
544,2025-10-03,11:23:01,29.50,45.20
545,2025-10-03,11:23:21,29.50,45.10
546,2025-10-03,11:23:41,29.40,46.30
547,2025-10-03,11:24:01,29.40,45.40
548,2025-10-03,11:24:21,29.40,45.50
549,2025-10-03,11:24:41,29.30,44.90
550,2025-10-03,11:25:01,29.30,44.90
551,2025-10-03,11:25:21,29.20,45.20
552,2025-10-03,11:25:41,29.20,45.60
553,2025-10-03,11:26:01,29.10,44.60
554,2025-10-03,11:26:21,29.00,44.70
555,2025-10-03,11:26:41,29.00,45.10
556,2025-10-03,11:27:01,29.00,45.40
557,2025-10-03,11:27:21,29.00,45.50
558,2025-10-03,11:27:41,28.90,46.00
559,2025-10-03,11:28:01,28.90,46.90
560,2025-10-03,11:28:21,28.90,46.90
561,2025-10-03,11:28:41,28.90,47.30
562,2025-10-03,11:29:01,28.90,47.60
563,2025-10-03,11:29:21,28.90,47.80
564,2025-10-03,11:29:41,28.90,46.40
565,2025-10-03,11:30:01,28.90,45.60
566,2025-10-03,11:30:21,28.90,45.50
567,2025-10-03,11:30:41,28.90,45.60
568,2025-10-03,11:31:01,28.90,45.90
569,2025-10-03,11:31:21,28.90,46.70
570,2025-10-03,11:31:41,28.90,47.00
571,2025-10-03,11:32:01,28.90,46.90
572,2025-10-03,11:32:21,28.90,46.90
573,2025-10-03,11:32:41,28.90,47.40
574,2025-10-03,11:33:01,28.90,47.50
