Leitura;Data;Hora;Temperatura(C);Umidade(%)
620;03/10/2025;21:57:49;22;69.7
621;03/10/2025;21:58:09;22;69.7
622;03/10/2025;21:58:29;22;69.7
623;03/10/2025;21:58:49;22;69.7
624;03/10/2025;21:59:09;22;69.6
625;03/10/2025;21:59:29;22;69.8
626;03/10/2025;21:59:49;22;69.7
627;03/10/2025;22:00:09;22;69.6
628;03/10/2025;22:00:29;22;69.7
629;03/10/2025;22:00:49;22;69.8
630;03/10/2025;22:01:09;22;69.8
631;03/10/2025;22:01:29;22;69.7
632;03/10/2025;22:01:49;22;69.7
633;03/10/2025;22:02:09;22;69.7
634;03/10/2025;22:02:29;22;69.7
635;03/10/2025;22:02:49;22;69.6
636;03/10/2025;22:03:09;22;69.7
637;03/10/2025;22:03:29;22.1;69.7
638;03/10/2025;22:03:49;22.1;69.6
639;03/10/2025;22:04:09;22.1;69.7
640;03/10/2025;22:04:29;22.1;69.9
641;03/10/2025;22:04:49;22.1;69.7
642;03/10/2025;22:05:09;22.1;69.5
643;03/10/2025;22:05:29;22.1;69.5
644;03/10/2025;22:05:49;22.1;69.4
645;03/10/2025;22:06:09;22.1;69.5
646;03/10/2025;22:06:29;22.1;69.9
647;03/10/2025;22:06:49;22.2;69.8
648;03/10/2025;22:07:09;22.2;70
649;03/10/2025;22:07:29;22.2;70
650;03/10/2025;22:07:49;22.2;69.9
651;03/10/2025;22:08:09;22.2;69.9
652;03/10/2025;22:08:29;22.2;70.1
653;03/10/2025;22:08:49;22.2;70
654;03/10/2025;22:09:09;22.2;69.8
655;03/10/2025;22:09:29;22.2;70
656;03/10/2025;22:09:49;22.2;69.7
657;03/10/2025;22:10:09;22.2;69.7
658;03/10/2025;22:10:29;22.3;69.8
659;03/10/2025;22:10:49;22.2;70
660;03/10/2025;22:11:09;22.2;69.8
661;03/10/2025;22:11:29;22.3;69.6
662;03/10/2025;22:11:49;22.3;69.3
663;03/10/2025;22:12:08;22.2;69.2
664;03/10/2025;22:12:28;22.2;69.1
665;03/10/2025;22:12:48;22.2;69.2
666;03/10/2025;22:13:08;22.2;69.3
667;03/10/2025;22:13:28;22.2;69.2
668;03/10/2025;22:13:48;22.2;69.2
669;03/10/2025;22:14:08;22.2;69.3
670;03/10/2025;22:14:28;22.2;69.3
671;03/10/2025;22:14:48;22.2;69.3
672;03/10/2025;22:15:08;22.2;69.3
673;03/10/2025;22:15:28;22.2;69.4
674;03/10/2025;22:15:48;22.2;69.6
675;03/10/2025;22:16:08;22.2;69.8
676;03/10/2025;22:16:28;22.2;69.8
677;03/10/2025;22:16:48;22.2;69.5
678;03/10/2025;22:17:08;22.2;69.3
679;03/10/2025;22:17:28;22.2;69.3
680;03/10/2025;22:17:48;22.2;69.5
681;03/10/2025;22:18:08;22.2;69.6
682;03/10/2025;22:18:28;22.2;70
683;03/10/2025;22:18:48;22.2;70.1
684;03/10/2025;22:19:08;22.2;70.2
685;03/10/2025;22:19:28;22.2;70.1
686;03/10/2025;22:19:48;22.2;70.1
687;03/10/2025;22:20:08;22.2;70.1
688;03/10/2025;22:20:28;22.2;69.6
689;03/10/2025;22:20:48;22.2;69.4
690;03/10/2025;22:21:08;22.2;69.2
691;03/10/2025;22:21:28;22.2;69.2
692;03/10/2025;22:21:48;22.2;69.2
693;03/10/2025;22:22:08;22.2;69.2
694;03/10/2025;22:22:28;22.2;69.2
695;03/10/2025;22:22:48;22.2;69.3
696;03/10/2025;22:23:08;22.2;69.5
697;03/10/2025;22:23:28;22.2;69.4
698;03/10/2025;22:23:48;22.2;69.3
699;03/10/2025;22:24:08;22.2;69.3
700;03/10/2025;22:24:28;22.2;69.3
701;03/10/2025;22:24:48;22.2;69.5
702;03/10/2025;22:25:08;22.2;69.4
703;03/10/2025;22:25:28;22.2;69.4
704;03/10/2025;22:25:48;22.2;69.5
705;03/10/2025;22:26:08;22.2;69.6
706;03/10/2025;22:26:28;22.2;69.5
707;03/10/2025;22:26:48;22.2;69.4
708;03/10/2025;22:27:08;22.2;69.4
709;03/10/2025;22:27:28;22.2;69.4
710;03/10/2025;22:27:48;22.1;69.3
711;03/10/2025;22:28:08;22.1;69.4
712;03/10/2025;22:28:28;22.1;69.4
713;03/10/2025;22:28:48;22.2;69.4
714;03/10/2025;22:29:08;22.2;69.4
715;03/10/2025;22:29:28;22.1;69.3
716;03/10/2025;22:29:48;22.1;69.5
717;03/10/2025;22:30:08;22.1;69.9
718;03/10/2025;22:30:28;22.2;69.7
719;03/10/2025;22:30:48;22.2;69.6
720;03/10/2025;22:31:08;22.2;69.3
721;03/10/2025;22:31:28;22.2;69.3
722;03/10/2025;22:31:48;22.2;69.3
723;03/10/2025;22:32:08;22.2;69.4
724;03/10/2025;22:32:28;22.2;69.3
725;03/10/2025;22:32:48;22.2;69.3
726;03/10/2025;22:33:08;22.2;69.5
727;03/10/2025;22:33:28;22.2;69.8
728;03/10/2025;22:33:48;22.2;69.8
729;03/10/2025;22:34:08;22.2;69.7
730;03/10/2025;22:34:28;22.2;69.7
731;03/10/2025;22:34:48;22.2;69.8
732;03/10/2025;22:35:08;22.2;69.6
733;03/10/2025;22:35:28;22.2;69.5
734;03/10/2025;22:35:48;22.2;69.7
735;03/10/2025;22:36:08;22.3;69.7
736;03/10/2025;22:36:28;22.3;69.7
737;03/10/2025;22:36:48;22.3;69.9
738;03/10/2025;22:37:08;22.3;69.5
739;03/10/2025;22:37:28;22.3;69.5
740;03/10/2025;22:37:48;22.3;70
741;03/10/2025;22:38:08;22.4;69.8
742;03/10/2025;22:38:28;22.4;70.1
743;03/10/2025;22:38:48;22.4;70.5
744;03/10/2025;22:39:08;22.4;70.5
745;03/10/2025;22:39:28;22.4;70.3
746;03/10/2025;22:39:48;22.4;70.1
747;03/10/2025;22:40:08;22.4;70.4
748;03/10/2025;22:40:28;22.4;69.8
749;03/10/2025;22:40:48;22.4;69.6
750;03/10/2025;22:41:08;22.4;69.5
751;03/10/2025;22:41:28;22.4;69.4
752;03/10/2025;22:41:48;22.4;69.5
753;03/10/2025;22:42:08;22.4;70.1
754;03/10/2025;22:42:28;22.4;70.3
755;03/10/2025;22:42:48;22.4;70.1
756;03/10/2025;22:43:08;22.4;70.2
757;03/10/2025;22:43:28;22.4;70
758;03/10/2025;22:43:48;22.4;70.1
759;03/10/2025;22:44:08;22.4;70
760;03/10/2025;22:44:28;22.3;70
761;03/10/2025;22:44:48;22.3;70.1
762;03/10/2025;22:45:08;22.4;70.4
763;03/10/2025;22:45:28;22.4;70.3
764;03/10/2025;22:45:48;22.4;70.2
765;03/10/2025;22:46:08;22.4;70.4
766;03/10/2025;22:46:28;22.4;70.4
767;03/10/2025;22:46:48;22.4;70.1
768;03/10/2025;22:47:08;22.4;70.1
769;03/10/2025;22:47:28;22.4;70.4
770;03/10/2025;22:47:48;22.4;70.6
771;03/10/2025;22:48:08;22.4;70.7
772;03/10/2025;22:48:28;22.4;70.7
773;03/10/2025;22:48:48;22.4;71.6
774;03/10/2025;22:49:08;22.4;72
775;03/10/2025;22:49:28;22.3;73
776;03/10/2025;22:49:48;22.3;73.3
777;03/10/2025;22:50:08;22.3;73.5
778;03/10/2025;22:50:28;22.3;73.7
779;03/10/2025;22:50:48;22.3;73.9
780;03/10/2025;22:51:08;22.3;73.8
781;03/10/2025;22:51:28;22.3;73.5
782;03/10/2025;22:51:48;22.2;73.8
783;03/10/2025;22:52:08;22.3;74
784;03/10/2025;22:52:28;22.2;73.4
785;03/10/2025;22:52:48;22.2;72.6
