Leitura,Horario,Temperatura(C),Umidade(%),Dispositivo
1623,2025-10-24 16:33:25,31.9,24.4,Pico W_11f0bb
1624,2025-10-24 16:33:47,32.0,25.5,Pico W_11f0bb
1625,2025-10-24 16:34:10,32.0,24.8,Pico W_11f0bb
1626,2025-10-24 16:34:32,32.1,24.4,Pico W_11f0bb
1627,2025-10-24 16:34:54,32.2,23.8,Pico W_11f0bb
1628,2025-10-24 16:35:17,32.3,24.8,Pico W_11f0bb
1629,2025-10-24 16:35:39,32.2,24.6,Pico W_11f0bb
1630,2025-10-24 16:36:01,32.2,24.7,Pico W_11f0bb
1631,2025-10-24 16:36:24,32.2,24.4,Pico W_11f0bb
1632,2025-10-24 16:36:46,32.2,23.1,Pico W_11f0bb
1633,2025-10-24 16:37:08,31.7,23.1,Pico W_11f0bb
1634,2025-10-24 16:37:31,31.3,23.4,Pico W_11f0bb
1635,2025-10-24 16:37:53,31.0,23.7,Pico W_11f0bb
1636,2025-10-24 16:38:15,30.8,24.8,Pico W_11f0bb
1637,2025-10-24 16:38:38,30.7,24.5,Pico W_11f0bb
1638,2025-10-24 16:39:00,30.5,24.3,Pico W_11f0bb
1639,2025-10-24 16:39:22,30.4,24.3,Pico W_11f0bb
1640,2025-10-24 16:39:45,30.4,25.3,Pico W_11f0bb
1641,2025-10-24 16:40:07,30.3,25.0,Pico W_11f0bb
1642,2025-10-24 16:40:30,30.3,25.6,Pico W_11f0bb
1643,2025-10-24 16:40:52,30.4,25.2,Pico W_11f0bb
1644,2025-10-24 16:41:14,30.4,25.6,Pico W_11f0bb
1645,2025-10-24 16:41:37,30.4,25.4,Pico W_11f0bb
1646,2025-10-24 16:41:59,30.5,25.4,Pico W_11f0bb
1647,2025-10-24 16:42:21,30.5,25.4,Pico W_11f0bb
1648,2025-10-24 16:42:44,30.7,25.3,Pico W_11f0bb
1649,2025-10-24 16:43:06,30.8,24.9,Pico W_11f0bb
1650,2025-10-24 16:43:28,30.9,24.5,Pico W_11f0bb
1651,2025-10-24 16:43:51,31.1,25.2,Pico W_11f0bb
1652,2025-10-24 16:44:13,31.3,24.8,Pico W_11f0bb
1653,2025-10-24 16:44:35,31.4,24.2,Pico W_11f0bb
1654,2025-10-24 16:44:58,31.5,24.2,Pico W_11f0bb
1655,2025-10-24 16:45:20,31.7,24.2,Pico W_11f0bb
1656,2025-10-24 16:45:42,31.6,24.2,Pico W_11f0bb
1657,2025-10-24 16:46:05,31.5,23.7,Pico W_11f0bb
1658,2025-10-24 16:46:27,31.3,23.5,Pico W_11f0bb
1659,2025-10-24 16:46:49,31.3,25.2,Pico W_11f0bb
1660,2025-10-24 16:47:12,31.3,24.5,Pico W_11f0bb
1661,2025-10-24 16:47:34,31.3,24.2,Pico W_11f0bb
1662,2025-10-24 16:47:56,31.2,23.7,Pico W_11f0bb
1663,2025-10-24 16:48:19,31.0,24.2,Pico W_11f0bb
1664,2025-10-24 16:48:41,30.8,23.8,Pico W_11f0bb
1665,2025-10-24 16:49:03,30.7,23.9,Pico W_11f0bb
1666,2025-10-24 16:49:26,30.5,23.8,Pico W_11f0bb
1667,2025-10-24 16:49:48,30.3,24.0,Pico W_11f0bb
1668,2025-10-24 16:50:10,30.2,23.9,Pico W_11f0bb
1669,2025-10-24 16:50:33,30.2,23.8,Pico W_11f0bb
1670,2025-10-24 16:50:55,30.2,24.1,Pico W_11f0bb
1671,2025-10-24 16:51:18,30.2,24.4,Pico W_11f0bb
1672,2025-10-24 16:51:40,30.2,24.2,Pico W_11f0bb
1673,2025-10-24 16:52:02,30.2,24.2,Pico W_11f0bb
1674,2025-10-24 16:52:25,30.2,23.8,Pico W_11f0bb
1675,2025-10-24 16:52:47,30.2,24.0,Pico W_11f0bb
1676,2025-10-24 16:53:09,30.2,24.0,Pico W_11f0bb
1677,2025-10-24 16:53:32,30.1,23.7,Pico W_11f0bb
1678,2025-10-24 16:53:54,30.1,23.6,Pico W_11f0bb
1679,2025-10-24 16:54:16,30.0,23.8,Pico W_11f0bb
1680,2025-10-24 16:54:39,30.1,23.9,Pico W_11f0bb
1681,2025-10-24 16:55:01,30.0,23.9,Pico W_11f0bb
1682,2025-10-24 16:55:23,30.2,24.5,Pico W_11f0bb
1683,2025-10-24 16:55:46,30.2,24.3,Pico W_11f0bb
1684,2025-10-24 16:56:08,30.2,24.3,Pico W_11f0bb
1685,2025-10-24 16:56:30,30.2,24.6,Pico W_11f0bb
1686,2025-10-24 16:56:53,30.2,24.4,Pico W_11f0bb
1687,2025-10-24 16:57:15,30.2,24.2,Pico W_11f0bb
1688,2025-10-24 16:57:37,30.1,24.1,Pico W_11f0bb
1689,2025-10-24 16:58:00,30.1,24.5,Pico W_11f0bb
1690,2025-10-24 16:58:22,30.2,24.9,Pico W_11f0bb
1691,2025-10-24 16:58:44,30.3,24.8,Pico W_11f0bb
1692,2025-10-24 16:59:07,30.4,24.9,Pico W_11f0bb
1693,2025-10-24 16:59:29,30.5,24.7,Pico W_11f0bb
1694,2025-10-24 16:59:51,30.5,24.5,Pico W_11f0bb
1695,2025-10-24 17:00:14,30.5,24.0,Pico W_11f0bb
1696,2025-10-24 17:00:36,30.5,23.8,Pico W_11f0bb
1697,2025-10-24 17:00:58,30.4,24.0,Pico W_11f0bb
1698,2025-10-24 17:01:21,30.3,24.0,Pico W_11f0bb
1699,2025-10-24 17:01:43,30.2,25.4,Pico W_11f0bb
1700,2025-10-24 17:02:05,30.1,25.1,Pico W_11f0bb
1701,2025-10-24 17:02:28,30.1,25.3,Pico W_11f0bb
1702,2025-10-24 17:02:50,30.1,25.6,Pico W_11f0bb
1703,2025-10-24 17:03:13,30.1,25.4,Pico W_11f0bb
1704,2025-10-24 17:03:35,30.0,25.7,Pico W_11f0bb
1705,2025-10-24 17:03:57,30.0,25.4,Pico W_11f0bb
1706,2025-10-24 17:04:20,30.1,24.9,Pico W_11f0bb
1707,2025-10-24 17:04:42,30.3,24.6,Pico W_11f0bb
1708,2025-10-24 17:05:04,30.5,24.4,Pico W_11f0bb
1709,2025-10-24 17:05:27,30.7,24.2,Pico W_11f0bb
1710,2025-10-24 17:05:49,30.9,23.9,Pico W_11f0bb
1711,2025-10-24 17:06:11,31.0,23.7,Pico W_11f0bb
1712,2025-10-24 17:06:34,31.1,24.3,Pico W_11f0bb
1713,2025-10-24 17:06:56,31.1,25.0,Pico W_11f0bb
1714,2025-10-24 17:07:18,31.0,25.1,Pico W_11f0bb
1715,2025-10-24 17:07:41,30.8,24.1,Pico W_11f0bb
1716,2025-10-24 17:08:03,30.6,25.1,Pico W_11f0bb
1717,2025-10-24 17:08:25,30.5,24.8,Pico W_11f0bb
1718,2025-10-24 17:08:48,30.5,25.7,Pico W_11f0bb
1719,2025-10-24 17:09:10,30.5,25.2,Pico W_11f0bb
1720,2025-10-24 17:09:32,30.5,25.8,Pico W_11f0bb
1721,2025-10-24 17:09:55,30.4,25.6,Pico W_11f0bb
1722,2025-10-24 17:10:17,30.3,26.7,Pico W_11f0bb
1723,2025-10-24 17:10:39,30.4,25.7,Pico W_11f0bb
1724,2025-10-24 17:11:02,30.5,24.8,Pico W_11f0bb
1725,2025-10-24 17:11:24,30.7,24.5,Pico W_11f0bb
1726,2025-10-24 17:11:46,30.8,24.5,Pico W_11f0bb
1727,2025-10-24 17:12:09,30.9,24.6,Pico W_11f0bb
1728,2025-10-24 17:12:31,30.9,24.4,Pico W_11f0bb
1729,2025-10-24 17:12:53,31.0,23.7,Pico W_11f0bb
1730,2025-10-24 17:13:16,31.1,23.5,Pico W_11f0bb
1731,2025-10-24 17:13:38,31.1,23.2,Pico W_11f0bb
1732,2025-10-24 17:14:00,31.2,23.2,Pico W_11f0bb
1733,2025-10-24 17:14:23,31.2,23.2,Pico W_11f0bb
1734,2025-10-24 17:14:45,31.2,24.2,Pico W_11f0bb
1735,2025-10-24 17:15:08,31.1,23.8,Pico W_11f0bb
1736,2025-10-24 17:15:30,31.1,23.8,Pico W_11f0bb
1737,2025-10-24 17:15:52,31.0,23.2,Pico W_11f0bb
1738,2025-10-24 17:16:15,30.9,23.5,Pico W_11f0bb
1739,2025-10-24 17:16:37,30.8,24.4,Pico W_11f0bb
1740,2025-10-24 17:16:59,30.7,23.9,Pico W_11f0bb
1741,2025-10-24 17:17:22,30.7,23.7,Pico W_11f0bb
1742,2025-10-24 17:17:44,30.7,24.0,Pico W_11f0bb
1743,2025-10-24 17:18:06,30.8,23.7,Pico W_11f0bb
1744,2025-10-24 17:18:29,30.8,24.3,Pico W_11f0bb
1745,2025-10-24 17:18:51,30.8,23.9,Pico W_11f0bb
1746,2025-10-24 17:19:13,30.7,23.8,Pico W_11f0bb
1747,2025-10-24 17:19:36,30.5,24.5,Pico W_11f0bb
1748,2025-10-24 17:19:58,30.5,24.8,Pico W_11f0bb
1749,2025-10-24 17:20:20,30.3,24.4,Pico W_11f0bb
1750,2025-10-24 17:20:43,30.4,24.5,Pico W_11f0bb
1751,2025-10-24 17:21:05,30.4,24.5,Pico W_11f0bb
1752,2025-10-24 17:21:27,30.4,24.6,Pico W_11f0bb
1753,2025-10-24 17:21:50,30.5,24.5,Pico W_11f0bb
1754,2025-10-24 17:22:12,30.5,24.4,Pico W_11f0bb
1755,2025-10-24 17:22:34,30.5,24.5,Pico W_11f0bb
1756,2025-10-24 17:22:57,30.5,24.4,Pico W_11f0bb
1757,2025-10-24 17:23:19,30.6,24.4,Pico W_11f0bb
1758,2025-10-24 17:23:41,30.6,24.1,Pico W_11f0bb
1759,2025-10-24 17:24:04,30.6,24.1,Pico W_11f0bb
1760,2025-10-24 17:24:26,30.6,23.9,Pico W_11f0bb
1761,2025-10-24 17:24:48,30.5,24.4,Pico W_11f0bb
1762,2025-10-24 17:25:11,30.4,24.7,Pico W_11f0bb
1763,2025-10-24 17:25:33,30.2,24.9,Pico W_11f0bb
1764,2025-10-24 17:25:55,30.1,24.8,Pico W_11f0bb
1765,2025-10-24 17:26:18,30.1,24.4,Pico W_11f0bb
1766,2025-10-24 17:26:40,30.2,24.6,Pico W_11f0bb
1767,2025-10-24 17:27:03,30.2,24.5,Pico W_11f0bb
1768,2025-10-24 17:27:25,30.1,24.8,Pico W_11f0bb
1769,2025-10-24 17:27:47,30.0,25.4,Pico W_11f0bb
1770,2025-10-24 17:28:10,29.8,25.3,Pico W_11f0bb
1771,2025-10-24 17:28:32,29.7,25.4,Pico W_11f0bb
1772,2025-10-24 17:28:54,29.7,25.0,Pico W_11f0bb
1773,2025-10-24 17:29:17,29.7,25.0,Pico W_11f0bb
1774,2025-10-24 17:29:39,29.8,24.9,Pico W_11f0bb
1775,2025-10-24 17:30:01,29.8,24.6,Pico W_11f0bb
1776,2025-10-24 17:30:24,29.8,24.4,Pico W_11f0bb
1777,2025-10-24 17:30:46,29.8,24.5,Pico W_11f0bb
1778,2025-10-24 17:31:08,29.8,24.3,Pico W_11f0bb
1779,2025-10-24 17:31:31,29.7,24.4,Pico W_11f0bb
1780,2025-10-24 17:31:53,29.7,24.5,Pico W_11f0bb
1781,2025-10-24 17:32:15,29.7,24.3,Pico W_11f0bb
1782,2025-10-24 17:32:38,29.6,24.4,Pico W_11f0bb
1783,2025-10-24 17:33:00,29.6,24.6,Pico W_11f0bb
1784,2025-10-24 17:33:22,29.5,25.1,Pico W_11f0bb
1785,2025-10-24 17:33:45,29.5,25.7,Pico W_11f0bb
1786,2025-10-24 17:34:07,29.3,26.4,Pico W_11f0bb
1787,2025-10-24 17:34:29,29.1,26.4,Pico W_11f0bb
1788,2025-10-24 17:34:52,29.0,26.7,Pico W_11f0bb
1789,2025-10-24 17:35:14,28.8,26.6,Pico W_11f0bb
1790,2025-10-24 17:35:36,28.7,27.2,Pico W_11f0bb
1791,2025-10-24 17:35:59,28.6,27.4,Pico W_11f0bb
1792,2025-10-24 17:36:21,28.5,27.1,Pico W_11f0bb
1793,2025-10-24 17:36:43,28.5,27.1,Pico W_11f0bb
1794,2025-10-24 17:37:06,28.5,27.3,Pico W_11f0bb
1795,2025-10-24 17:37:28,28.5,27.3,Pico W_11f0bb
1796,2025-10-24 17:37:50,28.4,27.6,Pico W_11f0bb
1797,2025-10-24 17:38:13,28.4,27.3,Pico W_11f0bb
1798,2025-10-24 17:38:35,28.4,27.0,Pico W_11f0bb
1799,2025-10-24 17:38:58,28.5,27.1,Pico W_11f0bb
1800,2025-10-24 17:39:20,28.5,27.3,Pico W_11f0bb
1801,2025-10-24 17:39:42,28.6,27.2,Pico W_11f0bb
1802,2025-10-24 17:40:05,28.6,27.3,Pico W_11f0bb
1803,2025-10-24 17:40:27,28.6,27.4,Pico W_11f0bb
1804,2025-10-24 17:40:49,28.6,27.6,Pico W_11f0bb
1805,2025-10-24 17:41:12,28.5,28.0,Pico W_11f0bb
1806,2025-10-24 17:41:34,28.5,27.7,Pico W_11f0bb
1807,2025-10-24 17:41:56,28.5,27.8,Pico W_11f0bb
1808,2025-10-24 17:42:19,28.5,27.6,Pico W_11f0bb
1809,2025-10-24 17:42:41,28.5,27.7,Pico W_11f0bb
1810,2025-10-24 17:43:03,28.5,27.9,Pico W_11f0bb
1811,2025-10-24 17:43:26,28.5,27.9,Pico W_11f0bb
1812,2025-10-24 17:43:48,28.4,27.9,Pico W_11f0bb
1813,2025-10-24 17:44:10,28.4,28.0,Pico W_11f0bb
1814,2025-10-24 17:44:33,28.4,28.4,Pico W_11f0bb
1815,2025-10-24 17:44:55,28.3,28.7,Pico W_11f0bb
1816,2025-10-24 17:45:17,28.3,29.9,Pico W_11f0bb
1817,2025-10-24 17:45:40,28.3,31.1,Pico W_11f0bb
1818,2025-10-24 17:46:02,28.3,31.0,Pico W_11f0bb
1819,2025-10-24 17:46:24,28.2,31.3,Pico W_11f0bb
1820,2025-10-24 17:46:47,28.2,31.0,Pico W_11f0bb
1821,2025-10-24 17:47:09,28.2,30.8,Pico W_11f0bb
1822,2025-10-24 17:47:31,28.2,30.5,Pico W_11f0bb
1823,2025-10-24 17:47:54,28.2,30.4,Pico W_11f0bb
1824,2025-10-24 17:48:16,28.1,30.6,Pico W_11f0bb
1825,2025-10-24 17:48:38,28.1,32.0,Pico W_11f0bb
1826,2025-10-24 17:49:01,28.0,31.0,Pico W_11f0bb
1827,2025-10-24 17:49:23,27.9,34.0,Pico W_11f0bb
1828,2025-10-24 17:49:45,27.9,32.6,Pico W_11f0bb
1829,2025-10-24 17:50:08,27.9,31.0,Pico W_11f0bb
1830,2025-10-24 17:50:30,27.8,32.2,Pico W_11f0bb
1831,2025-10-24 17:50:52,27.8,31.4,Pico W_11f0bb
1832,2025-10-24 17:51:15,27.7,31.8,Pico W_11f0bb
1833,2025-10-24 17:51:37,27.7,35.6,Pico W_11f0bb
1834,2025-10-24 17:52:00,27.6,34.4,Pico W_11f0bb
1835,2025-10-24 17:52:22,27.5,33.1,Pico W_11f0bb
1836,2025-10-24 17:52:44,27.5,32.9,Pico W_11f0bb
1837,2025-10-24 17:53:07,27.4,33.0,Pico W_11f0bb
1838,2025-10-24 17:53:29,27.4,32.5,Pico W_11f0bb
1839,2025-10-24 17:53:51,27.3,34.2,Pico W_11f0bb
1840,2025-10-24 17:54:14,27.2,33.2,Pico W_11f0bb
1841,2025-10-24 17:54:36,27.1,32.4,Pico W_11f0bb
1842,2025-10-24 17:54:58,27.1,31.6,Pico W_11f0bb
1843,2025-10-24 17:55:21,27.0,33.4,Pico W_11f0bb
1844,2025-10-24 17:55:43,27.0,32.5,Pico W_11f0bb
1845,2025-10-24 17:56:05,26.9,31.4,Pico W_11f0bb
1846,2025-10-24 17:56:28,26.9,31.5,Pico W_11f0bb
1847,2025-10-24 17:56:50,26.9,32.3,Pico W_11f0bb
1848,2025-10-24 17:57:12,26.9,33.4,Pico W_11f0bb
1849,2025-10-24 17:57:35,26.9,32.8,Pico W_11f0bb
1850,2025-10-24 17:57:57,26.9,31.8,Pico W_11f0bb
1851,2025-10-24 17:58:19,26.8,32.0,Pico W_11f0bb
1852,2025-10-24 17:58:42,26.8,32.6,Pico W_11f0bb
1853,2025-10-24 17:59:04,26.8,32.0,Pico W_11f0bb
1854,2025-10-24 17:59:26,26.8,31.4,Pico W_11f0bb
1855,2025-10-24 17:59:49,26.8,32.0,Pico W_11f0bb
1856,2025-10-24 18:00:11,26.8,32.7,Pico W_11f0bb
1857,2025-10-24 18:00:33,26.8,32.7,Pico W_11f0bb
1858,2025-10-24 18:00:56,26.9,33.2,Pico W_11f0bb
1859,2025-10-24 18:01:18,26.9,32.4,Pico W_11f0bb
1860,2025-10-24 18:01:40,26.9,32.5,Pico W_11f0bb
1861,2025-10-24 18:02:03,26.9,31.4,Pico W_11f0bb
1862,2025-10-24 18:02:25,26.9,32.6,Pico W_11f0bb
1863,2025-10-24 18:02:47,26.8,33.9,Pico W_11f0bb
1864,2025-10-24 18:03:10,26.8,32.7,Pico W_11f0bb
1865,2025-10-24 18:03:32,26.8,31.8,Pico W_11f0bb
1866,2025-10-24 18:03:54,26.7,32.1,Pico W_11f0bb
1867,2025-10-24 18:04:17,26.8,31.2,Pico W_11f0bb
1868,2025-10-24 18:04:39,26.7,32.9,Pico W_11f0bb
1869,2025-10-24 18:05:02,26.7,31.1,Pico W_11f0bb
1870,2025-10-24 18:05:24,26.7,33.5,Pico W_11f0bb
1871,2025-10-24 18:05:46,26.7,34.1,Pico W_11f0bb
1872,2025-10-24 18:06:09,26.6,33.4,Pico W_11f0bb
1873,2025-10-24 18:06:31,26.6,32.3,Pico W_11f0bb
1874,2025-10-24 18:06:53,26.5,32.9,Pico W_11f0bb
1875,2025-10-24 18:07:16,26.5,33.2,Pico W_11f0bb
1876,2025-10-24 18:07:38,26.5,31.6,Pico W_11f0bb
1877,2025-10-24 18:08:00,26.5,31.9,Pico W_11f0bb
1878,2025-10-24 18:08:23,26.5,31.9,Pico W_11f0bb
1879,2025-10-24 18:08:45,26.4,31.9,Pico W_11f0bb
1880,2025-10-24 18:09:07,26.4,31.6,Pico W_11f0bb
1881,2025-10-24 18:09:30,26.4,31.7,Pico W_11f0bb
1882,2025-10-24 18:09:52,26.4,31.6,Pico W_11f0bb
1883,2025-10-24 18:10:14,26.4,32.7,Pico W_11f0bb
1884,2025-10-24 18:10:37,26.4,34.0,Pico W_11f0bb
1885,2025-10-24 18:10:59,26.3,36.7,Pico W_11f0bb
1886,2025-10-24 18:11:21,26.2,38.2,Pico W_11f0bb
1887,2025-10-24 18:11:44,26.1,39.1,Pico W_11f0bb
1888,2025-10-24 18:12:06,25.9,40.8,Pico W_11f0bb
1889,2025-10-24 18:12:28,25.7,41.8,Pico W_11f0bb
1890,2025-10-24 18:12:51,25.6,42.6,Pico W_11f0bb
1891,2025-10-24 18:13:13,25.5,43.3,Pico W_11f0bb
1892,2025-10-24 18:13:35,25.4,44.0,Pico W_11f0bb
1893,2025-10-24 18:13:58,25.3,45.0,Pico W_11f0bb
1894,2025-10-24 18:14:20,25.2,45.6,Pico W_11f0bb
1895,2025-10-24 18:14:42,25.2,46.0,Pico W_11f0bb
1896,2025-10-24 18:15:05,25.2,46.3,Pico W_11f0bb
1897,2025-10-24 18:15:27,25.1,46.6,Pico W_11f0bb
1898,2025-10-24 18:15:49,25.1,47.0,Pico W_11f0bb
1899,2025-10-24 18:16:12,25.0,47.1,Pico W_11f0bb
1900,2025-10-24 18:16:34,25.0,47.3,Pico W_11f0bb
1901,2025-10-24 18:16:56,25.0,47.5,Pico W_11f0bb
1902,2025-10-24 18:17:19,25.0,47.6,Pico W_11f0bb
1903,2025-10-24 18:17:41,24.9,47.8,Pico W_11f0bb
1904,2025-10-24 18:18:04,24.9,47.9,Pico W_11f0bb
1905,2025-10-24 18:18:26,24.9,48.0,Pico W_11f0bb
1906,2025-10-24 18:18:48,24.9,48.1,Pico W_11f0bb
1907,2025-10-24 18:19:11,24.8,48.3,Pico W_11f0bb
1908,2025-10-24 18:19:33,24.8,48.4,Pico W_11f0bb
1909,2025-10-24 18:19:55,24.8,48.5,Pico W_11f0bb
1910,2025-10-24 18:20:18,24.7,48.7,Pico W_11f0bb
1911,2025-10-24 18:20:40,24.7,48.7,Pico W_11f0bb
1912,2025-10-24 18:21:02,24.7,49.0,Pico W_11f0bb
1913,2025-10-24 18:21:25,24.6,49.1,Pico W_11f0bb
1914,2025-10-24 18:21:47,24.6,49.2,Pico W_11f0bb
1915,2025-10-24 18:22:09,24.6,49.3,Pico W_11f0bb
1916,2025-10-24 18:22:32,24.5,49.5,Pico W_11f0bb
1917,2025-10-24 18:22:54,24.5,49.6,Pico W_11f0bb
1918,2025-10-24 18:23:16,24.4,49.7,Pico W_11f0bb
1919,2025-10-24 18:23:39,24.4,49.9,Pico W_11f0bb
1920,2025-10-24 18:24:01,24.4,49.9,Pico W_11f0bb
1921,2025-10-24 18:24:23,24.4,50.1,Pico W_11f0bb
1922,2025-10-24 18:24:46,24.4,50.1,Pico W_11f0bb
1923,2025-10-24 18:25:08,24.4,50.2,Pico W_11f0bb
1924,2025-10-24 18:25:30,24.4,50.2,Pico W_11f0bb
1925,2025-10-24 18:25:53,24.3,50.3,Pico W_11f0bb
1926,2025-10-24 18:26:15,24.3,50.4,Pico W_11f0bb
1927,2025-10-24 18:26:37,24.3,50.5,Pico W_11f0bb
1928,2025-10-24 18:27:00,24.2,50.5,Pico W_11f0bb
1929,2025-10-24 18:27:22,24.2,50.8,Pico W_11f0bb
1930,2025-10-24 18:27:44,24.2,50.8,Pico W_11f0bb
1931,2025-10-24 18:28:07,24.2,50.8,Pico W_11f0bb
1932,2025-10-24 18:28:29,24.2,50.9,Pico W_11f0bb
1933,2025-10-24 18:28:52,24.2,50.9,Pico W_11f0bb
1934,2025-10-24 18:29:14,24.2,50.8,Pico W_11f0bb
1935,2025-10-24 18:29:36,24.2,50.8,Pico W_11f0bb
1936,2025-10-24 18:29:59,24.2,50.9,Pico W_11f0bb
1937,2025-10-24 18:30:21,24.1,51.0,Pico W_11f0bb
1938,2025-10-24 18:30:43,24.1,51.0,Pico W_11f0bb
1939,2025-10-24 18:31:06,24.1,51.0,Pico W_11f0bb
1940,2025-10-24 18:31:28,24.1,51.1,Pico W_11f0bb
1941,2025-10-24 18:31:50,24.1,51.2,Pico W_11f0bb
1942,2025-10-24 18:32:13,24.1,51.2,Pico W_11f0bb
1943,2025-10-24 18:32:35,24.1,51.2,Pico W_11f0bb
1944,2025-10-24 18:32:57,24.1,51.2,Pico W_11f0bb
1945,2025-10-24 18:33:20,24.0,51.2,Pico W_11f0bb
1946,2025-10-24 18:33:42,24.0,51.3,Pico W_11f0bb
1947,2025-10-24 18:34:04,23.9,51.2,Pico W_11f0bb
1948,2025-10-24 18:34:27,23.9,51.1,Pico W_11f0bb
1949,2025-10-24 18:34:49,23.9,51.3,Pico W_11f0bb
1950,2025-10-24 18:35:11,23.9,51.4,Pico W_11f0bb
1951,2025-10-24 18:35:34,23.8,51.5,Pico W_11f0bb
1952,2025-10-24 18:35:56,23.8,51.5,Pico W_11f0bb
1953,2025-10-24 18:36:18,23.8,51.5,Pico W_11f0bb
1954,2025-10-24 18:36:41,23.8,51.6,Pico W_11f0bb
1955,2025-10-24 18:37:03,23.7,51.7,Pico W_11f0bb
1956,2025-10-24 18:37:25,23.7,51.8,Pico W_11f0bb
1957,2025-10-24 18:37:48,23.8,51.7,Pico W_11f0bb
1958,2025-10-24 18:38:10,23.8,51.7,Pico W_11f0bb
1959,2025-10-24 18:38:32,23.7,51.7,Pico W_11f0bb
1960,2025-10-24 18:38:55,23.7,51.9,Pico W_11f0bb
1961,2025-10-24 18:39:17,23.7,51.7,Pico W_11f0bb
1962,2025-10-24 18:39:39,23.7,51.9,Pico W_11f0bb
1963,2025-10-24 18:40:02,23.7,51.9,Pico W_11f0bb
1964,2025-10-24 18:40:24,23.6,52.0,Pico W_11f0bb
1965,2025-10-24 18:40:46,23.6,51.9,Pico W_11f0bb
1966,2025-10-24 18:41:09,23.7,51.9,Pico W_11f0bb
1967,2025-10-24 18:41:31,23.7,51.9,Pico W_11f0bb
1968,2025-10-24 18:41:54,23.6,52.0,Pico W_11f0bb
1969,2025-10-24 18:42:16,23.6,52.1,Pico W_11f0bb
1970,2025-10-24 18:42:38,23.6,52.0,Pico W_11f0bb
1971,2025-10-24 18:43:01,23.6,52.0,Pico W_11f0bb
1972,2025-10-24 18:43:23,23.6,52.0,Pico W_11f0bb
1973,2025-10-24 18:43:45,23.6,52.1,Pico W_11f0bb
1974,2025-10-24 18:44:08,23.6,52.0,Pico W_11f0bb
1975,2025-10-24 18:44:30,23.5,52.0,Pico W_11f0bb
1976,2025-10-24 18:44:52,23.6,52.0,Pico W_11f0bb
