"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"05/01/2023";"1900";"19,4";"";"";"87,6";"";"";"";"";"";"";"";"";"0,7";"";"";"";"2,8"
"05/01/2023";"2000";"19,8";"";"";"85,0";"";"";"";"";"";"";"";"";"1,2";"";"";"";"0,4"
"05/01/2023";"2100";"19,5";"";"";"84,7";"";"";"";"";"";"";"";"";"0,6";"";"";"";"0,2"
"05/01/2023";"2200";"19,0";"";"";"81,6";"";"";"";"";"";"";"";"";"1,5";"";"";"";"0,2"
"05/01/2023";"2300";"18,6";"";"";"80,3";"";"";"";"";"";"";"";"";"0,8";"";"";"";"0,0"
"06/01/2023";"0000";"18,3";"";"";"78,9";"";"";"";"";"";"";"";"";"0,6";"";"";"";"0,0"
"06/01/2023";"0100";"18,3";"";"";"76,8";"";"";"";"";"";"";"";"";"1,5";"";"";"";"0,0"
"06/01/2023";"0200";"18,4";"";"";"72,7";"";"";"";"";"";"";"";"";"1,5";"";"";"";"0,0"
"06/01/2023";"0300";"18,5";"";"";"72,9";"";"";"";"";"";"";"";"";"2,0";"";"";"";"0,0"
"06/01/2023";"0400";"18,5";"";"";"72,0";"";"";"";"";"";"";"";"";"1,7";"";"";"";"0,0"
"06/01/2023";"0500";"18,6";"";"";"72,1";"";"";"";"";"";"";"";"";"1,4";"";"";"";"0,0"
"06/01/2023";"0600";"18,7";"";"";"70,7";"";"";"";"";"";"";"";"";"1,2";"";"";"";"0,0"
"06/01/2023";"0700";"18,7";"";"";"70,0";"";"";"";"";"";"";"";"";"1,3";"";"";"";"0,0"
"06/01/2023";"0800";"18,6";"";"";"71,2";"";"";"";"";"";"";"";"";"1,4";"";"";"";"0,0"
"06/01/2023";"0900";"18,5";"";"";"70,4";"";"";"";"";"";"";"";"";"1,2";"";"";"";"0,0"
"06/01/2023";"1000";"18,8";"";"";"70,1";"";"";"";"";"";"";"";"";"1,3";"";"";"";"0,0"
"06/01/2023";"1100";"19,5";"";"";"68,6";"";"";"";"";"";"";"";"";"1,5";"";"";"";"0,0"
"06/01/2023";"1200";"20,8";"";"";"65,6";"";"";"";"";"";"";"";"";"2,5";"";"";"";"0,0"
"06/01/2023";"1300";"21,5";"";"";"62,0";"";"";"";"";"";"";"";"";"2,2";"";"";"";"0,0"
"06/01/2023";"1400";"21,9";"";"";"63,8";"";"";"";"";"";"";"";"";"2,5";"";"";"";"0,0"
"06/01/2023";"1500";"22,3";"";"";"60,2";"";"";"";"";"";"";"";"";"2,3";"";"";"";"0,0"
"06/01/2023";"1600";"22,6";"";"";"58,0";"";"";"";"";"";"";"";"";"2,8";"";"";"";"0,0"
"06/01/2023";"1700";"22,8";"";"";"57,3";"";"";"";"";"";"";"";"";"3,0";"";"";"";"0,0"
"06/01/2023";"1800";"22,2";"";"";"62,0";"";"";"";"";"";"";"";"";"2,7";"";"";"";"0,0"
"06/01/2023";"1900";"22,0";"";"";"61,7";"";"";"";"";"";"";"";"";"2,7";"";"";"";"0,0"
"06/01/2023";"2000";"21,6";"";"";"64,6";"";"";"";"";"";"";"";"";"2,6";"";"";"";"0,0"
"06/01/2023";"2100";"20,6";"";"";"71,1";"";"";"";"";"";"";"";"";"1,8";"";"";"";"0,0"
"06/01/2023";"2200";"20,0";"";"";"71,2";"";"";"";"";"";"";"";"";"2,8";"";"";"";"0,0"
"06/01/2023";"2300";"19,4";"";"";"69,5";"";"";"";"";"";"";"";"";"2,3";"";"";"";"0,0"
"07/01/2023";"0000";"19,3";"";"";"67,9";"";"";"";"";"";"";"";"";"1,6";"";"";"";"0,0"
"07/01/2023";"0100";"19,4";"";"";"65,7";"";"";"";"";"";"";"";"";"1,5";"";"";"";"0,0"
"07/01/2023";"0200";"19,2";"";"";"68,6";"";"";"";"";"";"";"";"";"1,7";"";"";"";"0,0"
"07/01/2023";"0300";"18,9";"";"";"71,6";"";"";"";"";"";"";"";"";"1,1";"";"";"";"0,0"
"07/01/2023";"0400";"18,8";"";"";"73,2";"";"";"";"";"";"";"";"";"1,9";"";"";"";"0,0"
"07/01/2023";"0500";"18,4";"";"";"74,8";"";"";"";"";"";"";"";"";"1,0";"";"";"";"0,0"
"07/01/2023";"0600";"18,3";"";"";"74,9";"";"";"";"";"";"";"";"";"1,4";"";"";"";"0,0"
"07/01/2023";"0700";"18,4";"";"";"75,2";"";"";"";"";"";"";"";"";"1,2";"";"";"";"0,0"
"07/01/2023";"0800";"18,5";"";"";"74,2";"";"";"";"";"";"";"";"";"1,6";"";"";"";"0,0"
"07/01/2023";"0900";"18,4";"";"";"73,7";"";"";"";"";"";"";"";"";"1,4";"";"";"";"0,0"
"07/01/2023";"1000";"18,7";"";"";"72,7";"";"";"";"";"";"";"";"";"1,7";"";"";"";"0,0"
"07/01/2023";"1100";"19,7";"";"";"68,6";"";"";"";"";"";"";"";"";"2,0";"";"";"";"0,0"
"07/01/2023";"1200";"20,5";"";"";"63,7";"";"";"";"";"";"";"";"";"2,2";"";"";"";"0,0"
"07/01/2023";"1300";"21,9";"";"";"59,2";"";"";"";"";"";"";"";"";"2,7";"";"";"";"0,0"
"07/01/2023";"1400";"22,3";"";"";"59,8";"";"";"";"";"";"";"";"";"2,8";"";"";"";"0,0"
"07/01/2023";"1500";"22,3";"";"";"61,6";"";"";"";"";"";"";"";"";"2,9";"";"";"";"0,0"
"07/01/2023";"1600";"22,9";"";"";"60,9";"";"";"";"";"";"";"";"";"3,2";"";"";"";"0,0"
"07/01/2023";"1700";"22,8";"";"";"61,1";"";"";"";"";"";"";"";"";"3,1";"";"";"";"0,0"
"07/01/2023";"1800";"22,8";"";"";"61,0";"";"";"";"";"";"";"";"";"3,4";"";"";"";"0,0"
"07/01/2023";"1900";"22,5";"";"";"60,2";"";"";"";"";"";"";"";"";"3,1";"";"";"";"0,0"
"07/01/2023";"2000";"22,7";"";"";"59,0";"";"";"";"";"";"";"";"";"2,9";"";"";"";"0,0"
"07/01/2023";"2100";"21,7";"";"";"60,8";"";"";"";"";"";"";"";"";"2,8";"";"";"";"0,0"
"07/01/2023";"2200";"20,4";"";"";"64,3";"";"";"";"";"";"";"";"";"1,9";"";"";"";"0,0"
"07/01/2023";"2300";"19,8";"";"";"67,0";"";"";"";"";"";"";"";"";"2,0";"";"";"";"0,0"
"08/01/2023";"0000";"19,4";"";"";"69,8";"";"";"";"";"";"";"";"";"2,1";"";"";"";"0,0"
"08/01/2023";"0100";"19,2";"";"";"70,1";"";"";"";"";"";"";"";"";"1,9";"";"";"";"0,0"
"08/01/2023";"0200";"19,2";"";"";"70,6";"";"";"";"";"";"";"";"";"1,6";"";"";"";"0,0"
"08/01/2023";"0300";"19,0";"";"";"71,5";"";"";"";"";"";"";"";"";"2,0";"";"";"";"0,0"
"08/01/2023";"0400";"18,8";"";"";"71,9";"";"";"";"";"";"";"";"";"2,1";"";"";"";"0,0"
"08/01/2023";"0500";"18,4";"";"";"74,5";"";"";"";"";"";"";"";"";"1,3";"";"";"";"0,0"
"08/01/2023";"0600";"18,2";"";"";"76,1";"";"";"";"";"";"";"";"";"1,0";"";"";"";"0,0"
"08/01/2023";"0700";"18,2";"";"";"78,0";"";"";"";"";"";"";"";"";"0,6";"";"";"";"0,0"
"08/01/2023";"0800";"18,1";"";"";"80,3";"";"";"";"";"";"";"";"";"0,8";"";"";"";"0,0"
"08/01/2023";"0900";"18,5";"";"";"79,0";"";"";"";"";"";"";"";"";"1,6";"";"";"";"0,0"
"08/01/2023";"1000";"19,3";"";"";"75,7";"";"";"";"";"";"";"";"";"1,6";"";"";"";"0,0"
"08/01/2023";"1100";"20,4";"";"";"71,5";"";"";"";"";"";"";"";"";"2,1";"";"";"";"0,0"
"08/01/2023";"1200";"21,8";"";"";"67,8";"";"";"";"";"";"";"";"";"1,8";"";"";"";"0,0"
"08/01/2023";"1300";"23,0";"";"";"64,4";"";"";"";"";"";"";"";"";"2,5";"";"";"";"0,0"
"08/01/2023";"1400";"24,7";"";"";"59,7";"";"";"";"";"";"";"";"";"2,2";"";"";"";"0,0"
"08/01/2023";"1500";"25,5";"";"";"58,7";"";"";"";"";"";"";"";"";"2,5";"";"";"";"0,0"
"08/01/2023";"1600";"25,9";"";"";"57,9";"";"";"";"";"";"";"";"";"2,0";"";"";"";"0,0"
"08/01/2023";"1700";"26,2";"";"";"57,0";"";"";"";"";"";"";"";"";"2,0";"";"";"";"0,0"
"08/01/2023";"1800";"25,4";"";"";"59,9";"";"";"";"";"";"";"";"";"1,4";"";"";"";"0,0"
"08/01/2023";"1900";"24,6";"";"";"63,9";"";"";"";"";"";"";"";"";"1,9";"";"";"";"0,0"
"08/01/2023";"2000";"23,8";"";"";"66,7";"";"";"";"";"";"";"";"";"2,5";"";"";"";"0,0"
"08/01/2023";"2100";"23,2";"";"";"67,7";"";"";"";"";"";"";"";"";"2,2";"";"";"";"0,0"
"08/01/2023";"2200";"22,7";"";"";"68,9";"";"";"";"";"";"";"";"";"2,3";"";"";"";"0,0"
"08/01/2023";"2300";"21,6";"";"";"72,7";"";"";"";"";"";"";"";"";"1,8";"";"";"";"0,0"
"09/01/2023";"0000";"21,3";"";"";"73,2";"";"";"";"";"";"";"";"";"1,7";"";"";"";"0,0"
"09/01/2023";"0100";"20,7";"";"";"74,2";"";"";"";"";"";"";"";"";"1,7";"";"";"";"0,0"
"09/01/2023";"0200";"20,1";"";"";"74,9";"";"";"";"";"";"";"";"";"1,8";"";"";"";"0,0"
