"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"04/01/2025";"1400";"26,5";"";"";"63,9";"";"";"";"";"";"";"";"";"1,2";"";"";"";"0,0"
"04/01/2025";"1500";"26,8";"";"";"64,3";"";"";"";"";"";"";"";"";"1,0";"";"";"";"0,0"
"04/01/2025";"1600";"28,5";"";"";"60,3";"";"";"";"";"";"";"";"";"1,2";"";"";"";"0,0"
"04/01/2025";"1700";"28,9";"";"";"59,0";"";"";"";"";"";"";"";"";"1,0";"";"";"";"0,0"
"04/01/2025";"1800";"28,7";"";"";"55,8";"";"";"";"";"";"";"";"";"1,4";"";"";"";"0,0"
"04/01/2025";"1900";"27,9";"";"";"54,9";"";"";"";"";"";"";"";"";"1,3";"";"";"";"0,0"
"04/01/2025";"2000";"27,6";"";"";"60,4";"";"";"";"";"";"";"";"";"1,0";"";"";"";"0,0"
"04/01/2025";"2100";"28,8";"";"";"55,5";"";"";"";"";"";"";"";"";"0,8";"";"";"";"0,0"
"04/01/2025";"2200";"27,1";"";"";"60,6";"";"";"";"";"";"";"";"";"0,4";"";"";"";"0,0"
"04/01/2025";"2300";"24,7";"";"";"68,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/01/2025";"0000";"24,2";"";"";"73,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/01/2025";"0100";"23,9";"";"";"75,6";"";"";"";"";"";"";"";"";"0,4";"";"";"";"0,0"
"05/01/2025";"0200";"21,8";"";"";"73,4";"";"";"";"";"";"";"";"";"0,4";"";"";"";"0,0"
"05/01/2025";"0300";"20,6";"";"";"74,1";"";"";"";"";"";"";"";"";"0,1";"";"";"";"0,0"
"05/01/2025";"0400";"19,8";"";"";"78,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/01/2025";"0500";"19,6";"";"";"78,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/01/2025";"0600";"19,6";"";"";"80,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/01/2025";"0700";"19,0";"";"";"83,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/01/2025";"0800";"20,1";"";"";"82,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/01/2025";"0900";"19,7";"";"";"83,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
