"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"04/01/2022";"0900";"22,5";"";"";"84,9";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"04/01/2022";"1000";"22,5";"";"";"84,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"04/01/2022";"1100";"23,0";"";"";"84,3";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"04/01/2022";"1200";"26,2";"";"";"74,2";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"04/01/2022";"1300";"26,1";"";"";"73,2";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"04/01/2022";"1400";"26,8";"";"";"71,5";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"04/01/2022";"1500";"26,0";"";"";"79,1";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"04/01/2022";"1600";"24,9";"";"";"83,0";"";"";"";"";"";"";"";"";"";"";"";"";"2,5"
"04/01/2022";"1700";"23,8";"";"";"88,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,2"
"04/01/2022";"1800";"20,3";"";"";"95,0";"";"";"";"";"";"";"";"";"";"";"";"";"1,7"
"04/01/2022";"1900";"21,1";"";"";"94,2";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"04/01/2022";"2000";"22,6";"";"";"89,4";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"04/01/2022";"2100";"23,2";"";"";"88,2";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"04/01/2022";"2200";"22,9";"";"";"88,4";"";"";"";"";"";"";"";"";"";"";"";"";"0,2"
"04/01/2022";"2300";"21,9";"";"";"92,3";"";"";"";"";"";"";"";"";"";"";"";"";"0,2"
"05/01/2022";"0000";"21,6";"";"";"93,3";"";"";"";"";"";"";"";"";"";"";"";"";"0,2"
"05/01/2022";"0100";"21,5";"";"";"93,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,2"
"05/01/2022";"0200";"20,9";"";"";"94,5";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"05/01/2022";"0300";"20,8";"";"";"94,7";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"05/01/2022";"0400";"20,6";"";"";"94,9";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"05/01/2022";"0500";"20,4";"";"";"94,4";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"05/01/2022";"0600";"20,7";"";"";"94,0";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"05/01/2022";"0700";"20,9";"";"";"93,4";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"05/01/2022";"0800";"21,0";"";"";"92,7";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"05/01/2022";"0900";"21,0";"";"";"93,1";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"05/01/2022";"1000";"20,9";"";"";"93,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"05/01/2022";"1100";"21,0";"";"";"94,7";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"05/01/2022";"1200";"21,3";"";"";"94,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"05/01/2022";"1300";"21,5";"";"";"93,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"05/01/2022";"1400";"22,8";"";"";"90,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"05/01/2022";"1500";"24,8";"";"";"83,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"05/01/2022";"1600";"25,3";"";"";"81,4";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"05/01/2022";"1700";"25,7";"";"";"81,9";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"05/01/2022";"1800";"24,5";"";"";"88,9";"";"";"";"";"";"";"";"";"";"";"";"";"0,7"
"05/01/2022";"1900";"26,7";"";"";"78,9";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"05/01/2022";"2000";"26,8";"";"";"78,5";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"05/01/2022";"2100";"26,8";"";"";"78,3";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"05/01/2022";"2200";"25,5";"";"";"82,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"05/01/2022";"2300";"24,1";"";"";"87,5";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"06/01/2022";"0000";"20,5";"";"";"92,7";"";"";"";"";"";"";"";"";"";"";"";"";"15,7"
"06/01/2022";"0100";"20,8";"";"";"94,4";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"06/01/2022";"0200";"21,6";"";"";"94,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"06/01/2022";"0300";"21,7";"";"";"95,1";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"06/01/2022";"0400";"21,5";"";"";"95,1";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"06/01/2022";"0500";"21,7";"";"";"95,3";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"06/01/2022";"0600";"21,8";"";"";"95,3";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"06/01/2022";"0700";"21,7";"";"";"95,5";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"06/01/2022";"0800";"21,7";"";"";"95,5";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"06/01/2022";"0900";"21,5";"";"";"95,5";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"06/01/2022";"1000";"21,6";"";"";"95,6";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"06/01/2022";"1100";"21,8";"";"";"95,5";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"06/01/2022";"1200";"22,0";"";"";"93,3";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"06/01/2022";"1300";"23,9";"";"";"83,4";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"06/01/2022";"1400";"25,1";"";"";"77,9";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"06/01/2022";"1500";"26,4";"";"";"73,7";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"06/01/2022";"1600";"25,8";"";"";"76,3";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"06/01/2022";"1700";"26,2";"";"";"75,0";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"06/01/2022";"1800";"28,8";"";"";"66,1";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"06/01/2022";"1900";"25,5";"";"";"74,3";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"06/01/2022";"2000";"22,9";"";"";"87,4";"";"";"";"";"";"";"";"";"";"";"";"";"0,2"
"06/01/2022";"2100";"22,8";"";"";"83,9";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"06/01/2022";"2200";"22,3";"";"";"84,3";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"06/01/2022";"2300";"21,6";"";"";"86,0";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"07/01/2022";"0000";"21,0";"";"";"85,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"07/01/2022";"0100";"20,7";"";"";"86,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"07/01/2022";"0200";"20,5";"";"";"86,4";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"07/01/2022";"0300";"20,0";"";"";"89,0";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"07/01/2022";"0400";"19,9";"";"";"89,4";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"07/01/2022";"0500";"19,8";"";"";"89,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"07/01/2022";"0600";"19,2";"";"";"92,5";"";"";"";"";"";"";"";"";"";"";"";"";"0,2"
"07/01/2022";"0700";"19,3";"";"";"90,7";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"07/01/2022";"0800";"19,6";"";"";"88,5";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"07/01/2022";"0900";"19,5";"";"";"88,7";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"07/01/2022";"1000";"19,6";"";"";"88,3";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"07/01/2022";"1100";"20,2";"";"";"84,4";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"07/01/2022";"1200";"20,7";"";"";"83,1";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"07/01/2022";"1300";"21,2";"";"";"82,1";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"07/01/2022";"1400";"21,8";"";"";"79,5";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"07/01/2022";"1500";"21,9";"";"";"80,9";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"07/01/2022";"1600";"22,2";"";"";"81,1";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"07/01/2022";"1700";"21,5";"";"";"84,7";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"07/01/2022";"1800";"21,7";"";"";"86,0";"";"";"";"";"";"";"";"";"";"";"";"";"0,2"
"07/01/2022";"1900";"21,9";"";"";"82,1";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"07/01/2022";"2000";"21,5";"";"";"82,4";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"07/01/2022";"2100";"21,4";"";"";"80,6";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"07/01/2022";"2200";"20,7";"";"";"83,6";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"07/01/2022";"2300";"19,9";"";"";"85,4";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"08/01/2022";"0000";"19,4";"";"";"87,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"08/01/2022";"0100";"19,0";"";"";"89,1";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"08/01/2022";"0200";"19,2";"";"";"86,6";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"08/01/2022";"0300";"19,3";"";"";"86,9";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"08/01/2022";"0400";"19,1";"";"";"89,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"08/01/2022";"0500";"18,8";"";"";"92,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"08/01/2022";"0600";"18,9";"";"";"92,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
